avgWs,stnId,sumRn,sumRnDur,maxWs,minTa,ddMefs,avgTa,avgRhm,ddMes,tm,maxTa,maxInsWs
1.1,114,,,3.5,5.6,,10.4,53.6,,3/20/2016,14.9,7.6
5.8,115,,,9.4,2.2,,4.6,54.6,,3/20/2016,7.9,15.1
1.5,119,,,4.9,3,,8.6,66.9,,3/20/2016,16.9,7.6
1.3,121,,,4.2,5,,9,59.8,,3/20/2016,15.1,5.9
1.2,127,,,3.4,1.8,,9.1,55.4,,3/20/2016,16.1,6
1.4,129,,,4.2,-1,,5.7,82.4,,3/20/2016,14,6.4
1.6,130,,,4.9,3.5,,6.8,66.9,,3/20/2016,8.6,7.5
1,131,,,3.1,3.8,,10,55.3,,3/20/2016,16.8,5.4
1.5,133,,,4.2,3,,9.7,62.8,,3/20/2016,17.5,6.7
2.6,135,,,4.8,2.7,,7.6,69.1,,3/20/2016,12.8,6.6
2.2,136,,,5.1,3,,7.8,62,,3/20/2016,13.1,8.2
1.5,137,,,3.7,4.1,,9,63.3,,3/20/2016,14.9,6.5
2.4,138,,,4.5,6.2,,8.4,67.1,,3/20/2016,10.2,7.1
1.9,140,,,5.2,1.3,,6.2,89.8,,3/20/2016,12.4,6.7
4.1,143,,,6,7.3,,9,65.1,,3/20/2016,11.7,9.9
1.7,146,,,4.7,3,,8.1,72.3,,3/20/2016,15.8,7.2
2.5,152,,,5.4,7.7,,9.1,63.9,,3/20/2016,11.7,8.1
1.5,155,,,4.9,8.2,,10,60.5,,3/20/2016,13.3,7.5
1.6,156,,,5,3.5,,9.2,67.8,,3/20/2016,17.7,8.4
3.2,159,,,4.9,8.6,,10.6,60.9,,3/20/2016,14.2,9.8
1.6,162,,,3.8,8,,10.2,66.6,,3/20/2016,14.1,6.4
2.2,165,,,5.7,3.5,,7.4,77.4,,3/20/2016,12.3,8.5
2.7,168,0,0.33,6.1,8.3,,10.1,67.1,,3/20/2016,12.2,9.1
4.5,169,,,6.4,4.2,,6.7,91.6,,3/20/2016,11,9
1.5,170,,,6.2,3.7,,8.7,87.9,,3/20/2016,15.8,8.5
3.9,172,,,,0,,5.9,85.5,,3/20/2016,14.2,
1.5,174,,,4.4,3.9,,9.7,64.1,,3/20/2016,16.7,7.2
2,177,,,4.3,0.7,,7.6,73.4,,3/20/2016,14.8,6.5
2,184,,,3.4,7.3,,11.1,74.6,,3/20/2016,13.9,5.2
5.7,185,,,10.3,7.6,,9.9,80.8,,3/20/2016,11.7,14.4
2.9,188,,,6.1,7.4,,11.6,72.3,,3/20/2016,16.5,9.6
1.3,189,,,2.7,9.3,,12.5,72.1,,3/20/2016,16.3,4.3
1.1,192,,,3.6,6.4,,9.5,68.3,,3/20/2016,13.6,5.5
2,201,,,5.1,0.8,,7,62.3,,3/20/2016,14,6.7
1.1,202,,,3.6,2.4,,9.7,60.4,,3/20/2016,16.4,5.4
1.3,203,,,3.8,0.6,,8.9,55,,3/20/2016,16.5,5.8
2.3,211,,,4.6,0.7,,5.6,71,,3/20/2016,10.3,6.2
1.3,212,,,2.9,3.1,,8.7,56.5,,3/20/2016,15.6,5.7
1.3,216,0,,2.8,0.7,,2.3,85.1,,3/20/2016,4.5,4.3
1.2,217,,,3.7,3.5,,6.4,59.5,,3/20/2016,10.6,6.3
1.2,221,,,3.4,0.9,,7,64.6,,3/20/2016,13.4,5.4
1.4,226,,,4.1,-0.1,,7.8,65.9,,3/20/2016,15.9,8
1.7,232,,,5.6,0.7,,8.4,66.6,,3/20/2016,17.6,8
1.1,235,,,4.9,0.7,,5.5,87.5,,3/20/2016,11.3,7.3
0.9,236,,,3.7,0.9,,7.2,78,,3/20/2016,16.2,6.2
1.1,238,,,3.3,0.2,,7.8,68.3,,3/20/2016,16.7,6.1
1.5,243,,,4.8,0.8,,6.2,78.1,,3/20/2016,13.3,8
1.2,244,,,4.2,-1.8,,6.3,70.1,,3/20/2016,16.9,7.3
1.6,245,,,3.6,1.6,,7.8,76.8,,3/20/2016,15.9,6.1
1.7,247,,,4.2,1,,9.2,62.9,,3/20/2016,16.8,7.4
1.4,248,,,4.5,-1.1,,7,72.6,,3/20/2016,15.9,6.7
1.3,251,,,4,1,,6.8,76.4,,3/20/2016,15.6,6.3
1.8,252,,,6.2,-0.8,,5.4,80.1,,3/20/2016,13.2,8.3
1.8,253,,,5.7,8.7,,10.6,56.9,,3/20/2016,13.5,8.7
1.8,254,,,5.4,-1,,7.2,67.8,,3/20/2016,16.5,9
1.6,255,,,4.8,7.7,,10.1,60.3,,3/20/2016,12.9,7.8
3.5,257,,,5,8.9,,10.2,54.8,,3/20/2016,13.2,8.8
2.5,258,,,5,4.9,,9.7,67.4,,3/20/2016,14.6,6.1
2.2,259,,,5.5,2,,8.1,78,,3/20/2016,15.6,7.3
1.4,260,,,4.3,1.5,,8.2,80,,3/20/2016,15.7,6.5
1,261,,,4.6,-0.9,,6.6,81.6,,3/20/2016,15.5,7
1.3,262,,,3.3,4,,9.1,80.9,,3/20/2016,14.3,7.2
0.9,263,,,3.2,8.1,,10.9,64.1,,3/20/2016,15.1,4.4
1.1,264,0,,3.7,2.2,,9.7,68.9,,3/20/2016,16.7,6.5
1.2,266,0.1,,2.9,8.5,,10.5,81,,3/20/2016,14.6,4.4
1.6,268,,,4.3,1.4,,6.9,84.1,,3/20/2016,13.5,6.3
1.5,271,,,4,-0.7,,4.7,69.5,,3/20/2016,8.4,6
1.7,272,,,4,2.1,,6.7,66.5,,3/20/2016,11.6,6.6
2,273,,,5.7,1.7,,6.8,63.4,,3/20/2016,12.9,8.1
1.2,276,,,4.1,-1,,4.6,70.3,,3/20/2016,10.1,5.1
2,277,,,4.6,0.9,,6.2,70.4,,3/20/2016,10.9,7.8
1.2,278,,,3.4,1.5,,7.1,70.9,,3/20/2016,13.4,6.6
1.1,279,,,2.8,5,,9.1,74.5,,3/20/2016,13.5,4.9
1.7,281,,,4.3,3.3,,7.3,74.9,,3/20/2016,11.2,7.8
1.6,283,,,3.9,5.5,,7.5,73.6,,3/20/2016,10.1,5.6
1.8,284,0,,4.6,7.5,,10,75.8,,3/20/2016,14.9,7.1
1.6,285,,,4.3,8.5,,10.7,58.6,,3/20/2016,16.1,6.4
0.9,288,,,2.6,8.3,,10.6,55.1,,3/20/2016,14.1,5
1.9,289,,,4.1,3.9,,9.1,62.9,,3/20/2016,14,8.5
2.7,294,,,4.8,9.5,,10.9,55.5,,3/20/2016,13.7,9.7
1,295,,,3.2,5.9,,10.1,70,,3/20/2016,14.5,5.1
2,90,,,5.5,0.4,,7.8,69.1,,3/21/2016,12.5,7.8
1.6,95,,,4.7,-1.1,,7.8,55.6,,3/21/2016,16.1,7.8
2.1,98,,,6.3,2.1,,9.2,56.6,,3/21/2016,18.3,9.3
1.5,99,,,4.3,-0.2,,7.4,65.8,,3/21/2016,16.8,7.9
2.9,100,,,7.5,-4.3,,4.4,64.5,,3/21/2016,12.8,10.9
1.9,101,,,4.5,1.7,,9.5,59.8,,3/21/2016,17.3,9.2
3,102,,,5.5,3.8,,8.2,38.8,,3/21/2016,12.7,7.1
1.5,104,,,4.4,0.8,,8.5,63.6,,3/21/2016,13.3,8.6
2,105,,,4.2,1.6,,9.3,54,,3/21/2016,15.6,6.9
2.6,106,,,7.4,2.2,,8.4,67.8,,3/21/2016,11.6,11.4
2.2,108,,,5.4,5.5,,9.9,54.1,,3/21/2016,16.1,8.6
2.5,112,,,4.6,4.7,,7.5,84,,3/21/2016,12.4,6.8
1.2,114,,,3,3.8,,10.2,49.6,,3/21/2016,16.6,5.8
3.7,115,,,7.1,2.4,,6.5,49.6,,3/21/2016,10.8,10.7
1.5,119,,,4.5,2.8,,8.7,64.8,,3/21/2016,17.4,6.8
1.3,121,,,4.2,0,,8.6,57.8,,3/21/2016,16.7,7.2
1.7,127,,,3.8,1.4,,9.3,50.4,,3/21/2016,17.2,10.2
1.8,129,,,4.4,-0.6,,6.2,81,,3/21/2016,14.9,7.1
2.5,130,,,4.6,0,,6.3,69.9,,3/21/2016,10.9,8.4
1.2,131,,,3,3.8,,9.7,49.6,,3/21/2016,17.2,7.5
1.5,133,,,3.9,2.3,,9.5,57.6,,3/21/2016,17.4,6.6
2.1,135,,,4.9,0.1,,8.2,57.4,,3/21/2016,15.9,7.6
1.2,136,,,3.4,0.5,,8.6,55.9,,3/21/2016,16.5,6
1.9,137,,,4.4,0.8,,9.4,54.6,,3/21/2016,18.2,7.4
2.4,138,,,5.3,6,,9.2,58.6,,3/21/2016,13.1,7.9
1.4,140,,,4.3,-0.2,,6,85.8,,3/21/2016,12.7,6.1
1.7,143,,,3.4,5.2,,10.8,54.4,,3/21/2016,16.8,5.8
1.5,146,,,4.9,2.5,,8.6,66.6,,3/21/2016,16.2,7.3
2.1,152,,,4.9,6.3,,9.7,56.5,,3/21/2016,13.9,8
1.6,155,,,5.3,5.8,,9.5,61.6,,3/21/2016,15.5,7.9
1,156,,,3.2,4.3,,10.1,62.9,,3/21/2016,18,7.5
2.8,159,,,5.5,7.3,,10.2,59.6,,3/21/2016,14.8,8.5
2.4,162,,,5.8,6.7,,10,66.3,,3/21/2016,14.7,7.8
1.9,165,,,5.6,3.4,,8.7,75,,3/21/2016,14.8,8.2
2.3,168,,,4.2,6.9,,10.1,61.3,,3/21/2016,14.2,5.5
2.1,169,,,4.8,3.2,,7.1,82.4,,3/21/2016,12.4,6
2,170,,,4.8,5.3,,10,79.1,,3/21/2016,15.7,6.9
0,172,,,,1.5,,6.8,81,,3/21/2016,15,
1.2,174,,,4.4,1.8,,8.4,69.3,,3/21/2016,16.9,6.6
2.1,177,,,4.5,-0.2,,7.3,69.4,,3/21/2016,16,6.3
2.8,184,,,7.6,9.7,,12.4,61.3,,3/21/2016,15.5,11.4
2.5,185,,,5.5,8.8,,11.5,66.9,,3/21/2016,15.8,9
2.6,188,,,4.9,5.9,,11.1,67.9,,3/21/2016,15.3,7.8
1.6,189,,,3.3,8.1,,11.6,65.4,,3/21/2016,15,7
1.1,192,,,3.5,3.5,,9.3,62.5,,3/21/2016,16.6,6.3
2.7,201,,,5.6,1.5,,6.8,69,,3/21/2016,13.2,8.2
1.4,202,,,3.8,2.4,,9.6,58.9,,3/21/2016,17.5,7.5
1.6,203,,,4.7,0.5,,9,52.4,,3/21/2016,17.6,8.1
2.5,211,,,4.9,-0.8,,7.3,62.3,,3/21/2016,15.7,8.3
1.5,212,,,4,0.3,,8.7,53.6,,3/21/2016,17.6,6.6
1.4,216,,,3.5,-2.5,,5.3,64.1,,3/21/2016,12.8,7.7
1.5,217,,,7.5,-0.2,,7.7,51.9,,3/21/2016,15.9,12.1
1.6,221,,,5.1,-2.1,,7.1,60,,3/21/2016,15.9,8.6
1.1,226,,,3.6,-0.5,,7.9,59.4,,3/21/2016,17.3,6.5
1.7,232,,,5,0.8,,8.6,63.1,,3/21/2016,17.3,8.2
1.1,235,,,3.3,0,,5.7,79.8,,3/21/2016,12.4,4.8
0.9,236,,,4.3,1.3,,7.2,71.9,,3/21/2016,16.5,7.9
1.3,238,,,3.4,-0.2,,7.7,64.5,,3/21/2016,15.7,6
1.4,243,,,4.6,-0.5,,6,72.9,,3/21/2016,13.3,7.3
1.1,244,,,3.9,-1.4,,6.8,69.4,,3/21/2016,16.7,6.8
1.5,245,,,3.9,1.5,,8.1,75,,3/21/2016,15.8,6
1.4,247,,,3.1,2.8,,9.3,63.5,,3/21/2016,17.2,6.7
1.3,248,,,5.8,-0.1,,7,73.3,,3/21/2016,15.5,8
1.2,251,,,4.5,-0.5,,7.2,73.6,,3/21/2016,16.4,9.1
1.8,252,,,5.8,-0.3,,6.6,74.6,,3/21/2016,14.3,8.2
1.8,253,,,5.7,7.7,,10.8,57.3,,3/21/2016,16.9,8.1
1.5,254,,,4.8,-0.6,,7.8,68.8,,3/21/2016,16.8,8.3
1.4,255,,,3.8,7.3,,10.2,59.3,,3/21/2016,15.9,6.4
2.2,257,,,5.9,5.9,,10.2,54.6,,3/21/2016,17.1,8.7
2.2,258,,,5.1,3.2,,9,71.3,,3/21/2016,15.1,6.2
2.1,259,,,4.6,2.3,,8.8,73.6,,3/21/2016,15.7,6.2
1.3,260,,,5,0.7,,8.4,76.5,,3/21/2016,16.2,7.6
1.1,261,,,5,0,,7.6,79.5,,3/21/2016,15.8,7.6
1,262,,,3.6,2.1,,8.5,82.9,,3/21/2016,14.9,6.4
1.1,263,,,3.7,5,,10.5,61.5,,3/21/2016,17.3,4.3
1.3,264,,,3.9,5.7,,11.6,59.4,,3/21/2016,18.6,6.4
1.5,266,0,,4.2,6.1,,10.5,73.8,,3/21/2016,16.5,4.8
1.1,268,,,4.3,0.8,,7.7,83.8,,3/21/2016,15.7,7
1.4,271,,,4.6,-3.7,,4.5,67.8,,3/21/2016,14.4,8.3
2.5,272,,,5.9,-1.6,,7.9,58.5,,3/21/2016,16.1,8.5
1.7,273,,,4.4,-1.1,,7.7,53.5,,3/21/2016,16.8,7
0.8,276,,,3.5,-2.4,,5.8,61.1,,3/21/2016,15.9,4.8
2.1,277,,,5.7,0.2,,6.2,67.8,,3/21/2016,12.4,8.4
1.1,278,,,3,-0.4,,7.9,61,,3/21/2016,17.2,7.9
0.9,279,,,2.5,2.6,,9.6,66.1,,3/21/2016,17,4.9
1,281,,,3,3.2,,9.1,62.4,,3/21/2016,17,5.8
1.9,283,,,6.5,3.8,,8.8,61.1,,3/21/2016,16.5,8.8
1,284,,,3.8,4.7,,9.8,70.6,,3/21/2016,17.1,4.9
1.2,285,,,3.6,4.8,,10.6,56.3,,3/21/2016,17.5,7
1.2,288,,,4.6,5.4,,10.6,55.5,,3/21/2016,17.7,8.4
1.4,289,,,3.3,5.6,,10.3,53.3,,3/21/2016,17.4,7
1.4,294,,,4,6,,9.9,57.5,,3/21/2016,15,6.3
1.1,295,,,3.4,4.6,,9.6,64.6,,3/21/2016,16,5.4
1.9,90,,,4.9,4.3,,10.1,51.5,,3/22/2016,16.1,9
1.8,95,,,4.7,-2.4,,6.5,57,,3/22/2016,13.9,7.5
1.9,98,,,5.1,0.5,,7.6,55,,3/22/2016,16,8.2
1.5,99,,,4.6,-1.6,,5.5,71.9,,3/22/2016,14.3,6.5
4.5,100,,,9,1,,4.9,57.6,,3/22/2016,11.6,13.9
1.9,101,,,4.7,0.2,,8.8,51.1,,3/22/2016,16.1,8.6
4.7,102,,,8.6,4.7,,6.6,62.4,,3/22/2016,9.6,13.6
1.9,104,,,3.9,5.3,,9.9,54.1,,3/22/2016,15.7,6.4
2.9,105,,,6,7.1,,11.2,42.9,,3/22/2016,16.3,10.4
2.5,106,,,7.3,8.3,,12,48,,3/22/2016,17.7,9.9
2.5,108,,,5,3.5,,8,58.1,,3/22/2016,13.8,8.8
2.7,112,,,4.8,3.7,,6.1,90.9,,3/22/2016,9.9,7.5
1.3,114,,,3.2,2.6,,9.5,39.9,,3/22/2016,15.9,6.1
5.3,115,,,9.5,4.5,,9.6,48.5,,3/22/2016,16.8,14.5
1.4,119,,,4.8,1.4,,7.5,70.5,,3/22/2016,14.8,7.3
1.4,121,,,4.6,-0.3,,8.8,46.6,,3/22/2016,16.8,8.3
1.8,127,,,4.9,0,,8.8,40.5,,3/22/2016,16.3,8.1
2.6,129,,,4.8,1.7,,7.3,81,,3/22/2016,13.7,7.3
3.4,130,,,5.3,3.9,,10.8,50.1,,3/22/2016,19,8.8
1.5,131,,,4.4,3.4,,9.3,38,,3/22/2016,17,7.9
1.7,133,,,4.2,1.5,,9.4,52.6,,3/22/2016,17.6,7.4
3.6,135,,,7.1,0.9,,9.3,42.5,,3/22/2016,16.7,10.6
1.9,136,,,5,1,,10.7,41.9,,3/22/2016,18.7,9.1
3,137,,,5,4.5,,12,32.9,,3/22/2016,18.4,8.7
3.4,138,,,5.9,7.3,,13.1,47.1,,3/22/2016,21.1,9.7
1.9,140,,,5.4,-0.6,,6.2,85.9,,3/22/2016,12.3,7.2
2.3,143,,,4.6,4.5,,12.9,45,,3/22/2016,20.2,7.3
2,146,,,4.5,2.5,,8.2,62.9,,3/22/2016,15.7,7.2
1.6,152,,,5.2,4.3,,12.2,56.4,,3/22/2016,20.9,7.2
1.3,155,,,5.3,4.4,,10.7,65.3,,3/22/2016,18.5,7.3
1.4,156,,,4,3.8,,9.6,59.1,,3/22/2016,18.4,6.9
3.2,159,,,6.9,7.1,,12.3,60.1,,3/22/2016,16.8,8.7
1.7,162,,,5.8,5.8,,10.6,74.3,,3/22/2016,15.6,7.8
2.7,165,,,5.7,4.2,,7.8,75.9,,3/22/2016,12.5,8
4,168,,,7.6,6.8,,11.3,48,,3/22/2016,15.2,11.3
2.6,169,,,6.2,5.2,,7.9,85.8,,3/22/2016,12.8,8.6
2.3,170,,,5.3,4.7,,10.1,72,,3/22/2016,16.6,7.9
1.1,172,,,1.6,0.3,,6.7,79.1,,3/22/2016,14.4,2.1
2.5,174,,,5.4,0.6,,10.5,46.1,,3/22/2016,19.1,8.5
2.9,177,,,6.9,0.6,,7.4,69.1,,3/22/2016,14.9,8.5
2.7,184,,,4.8,7.9,,11.2,67.6,,3/22/2016,15.1,8.3
5.3,185,,,9.5,8.3,,10.6,72.5,,3/22/2016,14.5,12.7
2.8,188,,,6,5.2,,10.7,70,,3/22/2016,16.3,8.6
1.6,189,,,4.2,7,,11.4,63.8,,3/22/2016,16.2,6.7
1,192,,,3.7,2.6,,9.6,64.5,,3/22/2016,18.4,7
2.8,201,,,5.9,-0.5,,5,79.5,,3/22/2016,9.4,9
1.5,202,,,4,0.1,,8.4,49.9,,3/22/2016,15.8,6.6
2.2,203,,,4.8,-0.6,,8.5,43.8,,3/22/2016,16.1,7.7
2.3,211,,,5.7,-0.4,,7.3,55.1,,3/22/2016,14.6,10.4
1.5,212,,,5,-0.5,,8.5,44,,3/22/2016,16.9,8.1
2,216,,,5,1.8,,7.2,48.6,,3/22/2016,14.3,11.9
2.3,217,,,7.3,1,,8.6,44.8,,3/22/2016,16.5,12.1
2.2,221,,,5.8,-2.6,,7.7,45.6,,3/22/2016,16.1,9.3
1.5,226,,,4.7,-1.7,,8.2,50.1,,3/22/2016,17.5,7.4
1.8,232,,,4.6,-0.8,,7.9,56.1,,3/22/2016,16.1,7.2
1.1,235,,,3.8,0.6,,5.5,90.8,,3/22/2016,12.5,5.7
1.3,236,,,5.3,-0.6,,6.8,68.4,,3/22/2016,16.4,7.9
1.5,238,,,4,-2,,7.6,49.9,,3/22/2016,16.8,7.2
1.4,243,,,4.4,0.1,,6.9,69.9,,3/22/2016,13.5,6.8
1.3,244,,,4.6,-3.1,,6.7,58.4,,3/22/2016,16.7,7.6
1.6,245,,,3.3,3.6,,8.6,68.6,,3/22/2016,16.6,6.4
1.9,247,,,3.8,-0.4,,8.5,49.3,,3/22/2016,18.1,7.9
1.3,248,,,5.9,-3,,6,59.6,,3/22/2016,17.1,8.5
1.2,251,,,4.2,1,,7.6,74,,3/22/2016,15.6,6
1.6,252,,,5.9,-0.3,,6.5,71.9,,3/22/2016,13.4,8.9
1.8,253,,,5.7,5.3,,12,58.1,,3/22/2016,18.8,7.6
1.6,254,,,5.2,-1.4,,7.7,63.5,,3/22/2016,17.7,8.5
0.9,255,,,3.2,4.5,,11.4,61.5,,3/22/2016,19.7,6
2.7,257,,,6,4.3,,11.1,58,,3/22/2016,18,9
4,258,,,7,2.8,,11,53.6,,3/22/2016,19.6,9
2.4,259,,,5.5,0.2,,8.2,70.6,,3/22/2016,16.2,7.7
1.4,260,,,4.8,0.4,,8.3,69.8,,3/22/2016,17.5,7.5
1.5,261,,,5.1,-1.3,,6.7,77.5,,3/22/2016,15.4,7.7
1.5,262,,,4.5,0.7,,9.3,67.8,,3/22/2016,17.6,7.8
1.4,263,,,4.8,1.7,,9.6,62.8,,3/22/2016,21.5,5.9
2,264,,,6.6,0.4,,10.9,43.9,,3/22/2016,19.1,10.4
2.2,266,,,5.4,5.8,,12.2,53,,3/22/2016,19.7,6.8
1.9,268,,,4.4,0,,7,86,,3/22/2016,12.9,6.6
1.6,271,,,4,-3.2,,6.8,51,,3/22/2016,15.4,7.9
5.1,272,,,8.3,1.7,,10.6,33,,3/22/2016,16.4,12.1
2.2,273,,,5,1,,9.8,32.9,,3/22/2016,17.8,9.5
1.6,276,,,5.4,-1.5,,8.7,48.5,,3/22/2016,18.6,6.8
3.6,277,,,8,4,,11.6,45.4,,3/22/2016,20.2,12.7
1.5,278,,,4.5,-2.1,,9.1,52.4,,3/22/2016,20.2,8
1.7,279,,,3.7,2.3,,11.6,49.3,,3/22/2016,19.4,7
2.2,281,,,5.6,2.1,,12.1,50.1,,3/22/2016,20.4,9.8
2.9,283,,,6,1.6,,11.3,54.6,,3/22/2016,20.4,8.7
1.5,284,,,4.9,0.2,,9.9,47.8,,3/22/2016,20.5,7.9
1.4,285,,,3.8,1.5,,11,50.3,,3/22/2016,21.6,6.8
0.9,288,,,3.5,1.8,,11.1,59.4,,3/22/2016,20.7,5.7
1.6,289,,,5.4,0.6,,10.8,38,,3/22/2016,20,8.6
1.6,294,,,5.6,4.3,,10.4,60.3,,3/22/2016,17.5,9.3
1.1,295,,,3.1,4.2,,11.6,52,,3/22/2016,19.5,5.6
1.4,90,2.1,,3.1,1.8,,4.6,79,,3/23/2016,6.3,5.3
2.3,95,,,5.1,-0.8,,5.9,47.9,,3/23/2016,11.9,8.4
2.5,98,,,6.2,2.2,,8.5,43.5,,3/23/2016,16.1,9.6
2.3,99,,,5.6,0.7,,6.5,51.1,,3/23/2016,13.1,9.6
2.1,100,2.7,,3.8,-2.1,,0,90.8,,3/23/2016,2.5,7
1.6,101,0,1.25,4.9,2.8,,7.3,61.6,,3/23/2016,12.8,9.3
3.1,102,,,6.8,3.1,,4.9,56.8,,3/23/2016,7.2,11.2
1.3,104,9.2,14.5,3.3,2.4,,4.3,91.4,,3/23/2016,5.9,4.6
1.6,105,9,,3.4,2.9,,4.8,80.5,,3/23/2016,7.1,6.1
1.5,106,11.3,,4.8,2.9,,6.1,85.3,,3/23/2016,9.3,7.4
2.9,108,,,5.9,3.8,,8.2,49.6,,3/23/2016,13.8,10.4
4.7,112,,,8.9,4.2,,7.2,63.9,,3/23/2016,11.3,13
1.6,114,0,,4.7,4,,8.4,43.8,,3/23/2016,13.7,8
6.7,115,0,0.83,8.8,3.4,,5.1,53.6,,3/23/2016,8.4,13.2
2,119,,,5.6,4.2,,8.7,57,,3/23/2016,14.1,10.8
1.7,121,0,,5,4,,7.2,53,,3/23/2016,14.4,9.3
1.8,127,,,4.9,3.6,,8,41.4,,3/23/2016,13.7,7.9
3.5,129,,,7.7,3.2,,6.9,66.5,,3/23/2016,11.1,10.6
3.2,130,7.9,,7,1.7,,5.8,79.9,,3/23/2016,10.2,11
1.8,131,,,4.2,5,,7.5,44.6,,3/23/2016,13.1,8
1.8,133,,,4.9,4.6,,8.3,55,,3/23/2016,14.5,9.3
3.3,135,,,6,1.7,,7.7,37.6,,3/23/2016,13.5,10.2
2.4,136,,,5.5,5.1,,8.7,53.4,,3/23/2016,14.6,8.8
2.1,137,,,5.8,5.5,,9.7,41.3,,3/23/2016,15.1,9.3
3.5,138,0.1,3.93,5.6,6.5,,9.3,70.1,,3/23/2016,12.5,7.6
2.9,140,,,9.5,3.3,,6.9,76.9,,3/23/2016,12.1,12.9
3.9,143,0,0.25,6.8,6.4,,10,61.1,,3/23/2016,15.7,10.8
2.3,146,,,7.5,4.7,,7.8,64.9,,3/23/2016,14.2,11.4
3.3,152,0,1.75,6,7.4,,9.4,65,,3/23/2016,12.8,9.2
1.8,155,0,1.52,6,7,,10.3,66,,3/23/2016,15,9.2
1.6,156,,,3.6,4.9,,8.4,51,,3/23/2016,15.1,8.4
3.2,159,0,1.35,5.6,8.2,,11,66.5,,3/23/2016,15.1,11.6
1.9,162,0,,6,7.8,,11.1,73.3,,3/23/2016,15.4,8.5
5.8,165,,,11.4,5.1,,7.5,71.6,,3/23/2016,12.8,16.3
4,168,,,9.5,7.7,,10.8,45.9,,3/23/2016,14.4,13.1
9.5,169,,,16.6,4.6,,6.5,76.1,,3/23/2016,9.8,21.5
3.1,170,,,6.1,5.4,,8.6,62,,3/23/2016,15,11.7
3.5,172,,,10.7,3.2,,6.2,78.4,,3/23/2016,12.1,13.8
3.6,174,,,6.4,4.5,,9.4,36.8,,3/23/2016,16.4,10.6
3,177,,,7.5,3.2,,7.7,59,,3/23/2016,12.6,11.6
3.3,184,,,6.7,7.3,,9.8,61.5,,3/23/2016,14.5,11.6
10.1,185,,,16.8,6.6,,8.3,70.1,,3/23/2016,11.2,23.7
4.4,188,,,7.7,6.2,,9.8,54.3,,3/23/2016,15.3,14.2
1.4,189,,,3.2,7.7,,11.9,54.9,,3/23/2016,16.4,5.7
1.3,192,,,4.6,3.3,,10.5,52.3,,3/23/2016,17.2,7.8
2.7,201,,,5.6,1.2,,7,43.6,,3/23/2016,12.5,11.9
1.9,202,,,4.5,2.4,,8.3,46.8,,3/23/2016,14.8,7.7
1.8,203,,,5.2,2.9,,7.6,53.4,,3/23/2016,14,8.6
2.4,211,1,,4.9,0.2,,4.1,76.1,,3/23/2016,10,6.8
1.4,212,0.5,,4.4,1.6,,6.7,55.3,,3/23/2016,14,9.6
1.5,216,8.2,,3.4,-2,,1.4,84.9,,3/23/2016,5.3,7.1
1.7,217,3.5,,4.1,1,,5.4,64,,3/23/2016,10.4,7
2.1,221,,,5.9,1,,6.7,50.3,,3/23/2016,12.7,11.1
1.9,226,,,5.2,0.9,,7,48,,3/23/2016,13.6,8.1
2.8,232,,,6.2,3.9,,7.1,61.9,,3/23/2016,13.4,10
1.3,235,,,3.4,3.6,,6.9,71.1,,3/23/2016,12.6,7.4
2,236,,,5.7,2.9,,7.5,56.5,,3/23/2016,14.4,9.8
1.6,238,,,3.9,2,,7.3,48,,3/23/2016,13.9,7.1
2.3,243,,,7.1,4.3,,6.8,69.6,,3/23/2016,11,11.3
2.1,244,,,5.5,1,,6.2,61.4,,3/23/2016,13.9,9.1
1.8,245,,,5.4,3.2,,7.3,69,,3/23/2016,13.7,9.6
1.8,247,,,4.8,2.9,,7.4,48.8,,3/23/2016,14.5,8.6
2.4,248,,,6,-0.6,,5.9,55.6,,3/23/2016,13.3,9.8
2,251,,,5.8,3.4,,7.2,64.4,,3/23/2016,13.2,9
3.5,252,,,7.9,3.2,,6,69.1,,3/23/2016,11.1,13.5
1.8,253,0.2,,6,8,,11.2,61.1,,3/23/2016,18.3,9
2.6,254,,,6.6,2,,6.7,55.6,,3/23/2016,13.5,12.5
1.6,255,0.5,,4.1,7.1,,10.9,63.5,,3/23/2016,16.9,7.4
3.5,257,,,6,7.8,,10.8,57.9,,3/23/2016,17.2,9.5
5.1,258,,,11.1,6,,10.1,43.6,,3/23/2016,17.3,15.3
4.1,259,,,8.9,4.5,,8.2,58,,3/23/2016,15.2,12.1
3.3,260,,,7.1,4.7,,8.8,52,,3/23/2016,15.9,12
2.7,261,,,6.5,3.7,,7.2,66.8,,3/23/2016,14.1,12.7
2.3,262,,,7,2.9,,9,56.9,,3/23/2016,16.1,9.4
1.2,263,0.5,,3.8,2.4,,9.7,64.1,,3/23/2016,17,4.8
2.4,264,,,6,5.3,,9.9,45.5,,3/23/2016,16.4,9.4
2.4,266,,,5.8,7.5,,11.6,43.5,,3/23/2016,18.4,8.2
4.4,268,,,8.9,5.3,,7.5,73.4,,3/23/2016,11.3,13.1
1.9,271,1.5,,4.9,1.9,,5.5,61.8,,3/23/2016,10.4,8.6
2.4,272,0,,6.8,4.5,,8,47.9,,3/23/2016,12.6,9.5
2.1,273,,,5,2.8,,8.1,41.3,,3/23/2016,13.3,8.4
1.6,276,0,,4.4,3.7,,6.5,59.3,,3/23/2016,11.7,5.3
