avgWs,stnId,sumRn,sumRnDur,maxWs,minTa,ddMefs,avgTa,avgRhm,ddMes,tm,maxTa,maxInsWs
1.4,247,,,2.9,23.3,,28.9,75.9,,8/13/2019,34.4,3.8
0.9,248,,,3.3,20.3,,26.6,76.9,,8/13/2019,33.6,6
1.5,251,,,3.6,25.2,,28.6,75.9,,8/13/2019,33.9,6.7
1.5,252,,,3.5,25.4,,28.8,82.6,,8/13/2019,33.5,6.3
1.4,253,,,3.6,26.1,,31,68.1,,8/13/2019,36.2,5.6
0.8,254,2,,2.5,23,,28.2,82.1,,8/13/2019,33.6,3.9
1.6,255,,,4.4,25.3,,29.6,73.9,,8/13/2019,34.9,7.1
2.8,257,,,4.9,25.9,,30.6,72.1,,8/13/2019,36.6,8.9
1.7,258,,,4.2,24.4,,28.8,79.5,,8/13/2019,33.8,6.2
1.4,259,,,3.1,24.9,,29.1,77.5,,8/13/2019,33.6,4.8
1.5,260,,,3.5,24.6,,29.1,80.4,,8/13/2019,33.4,6
1.7,261,3.3,,3.9,24.9,,28.5,83.3,,8/13/2019,34.1,6
1,262,0,,3.1,24.3,,28.3,81.5,,8/13/2019,33.7,5.2
0.8,263,,,3.4,24.3,,29.2,73.6,,8/13/2019,35.4,3.7
0.6,264,0.1,,2.5,22.3,,27.9,88.6,,8/13/2019,34.6,5.1
1,266,,,3.1,24.6,,29.4,68.5,,8/13/2019,34.7,5.1
1.8,268,,,4.2,25.2,,28.8,76.3,,8/13/2019,33,6.4
1.3,271,,,3.8,21.6,,26.7,77.1,,8/13/2019,33.6,7.9
1.5,272,,,3.1,22.4,,28,70.3,,8/13/2019,34.8,5.4
1,273,0,,4.3,22.9,,27.8,80.1,,8/13/2019,34.5,7.7
1.1,276,,,4.4,21.7,,26.8,84.6,,8/13/2019,33.7,5.5
2.7,277,,,5.3,24,,27.5,83.6,,8/13/2019,32.5,8
1.3,278,,,4.2,23,,29.6,66.5,,8/13/2019,36.9,7.5
0.9,279,,,2.3,24.5,,29.7,78.9,,8/13/2019,34.6,4.5
1.9,281,,,5.1,23.6,,29,69.5,,8/13/2019,34.5,8.4
2.2,283,,,4.8,23.4,,28.3,79.1,,8/13/2019,33.6,8
1,284,0,,3,22.2,,27.4,81.4,,8/13/2019,33.9,4.9
1,285,0,,3.9,23.2,,28.2,71.5,,8/13/2019,35.9,7
1.3,288,,,2.9,24.8,,29.9,68,,8/13/2019,36.6,6.8
0.8,289,0,,2.7,23.6,,28.5,81.9,,8/13/2019,35.3,4.4
1.6,294,,,3.9,26,,30.4,76.3,,8/13/2019,35.3,7.2
1.1,295,,,1.9,25.1,,29.4,76,,8/13/2019,35.2,3.7
1.4,90,,,3.1,23.6,,25.1,93,,8/14/2019,27.3,4
1.8,93,,,6.1,23.2,,28.5,74,,8/14/2019,33.5,9.1
1.2,95,,,3.6,22.6,,28,82.8,,8/14/2019,33.9,7.5
1.1,98,,,3.5,23.7,,29.1,74.8,,8/14/2019,34.4,6.3
1.4,99,0,,2.6,23.6,,27.8,84.4,,8/14/2019,33.5,4.6
1.9,100,3.1,,4.1,20.3,,21.5,95.8,,8/14/2019,22.6,8.3
2.1,101,,,4.4,24.5,,28.8,74.8,,8/14/2019,33.5,7.6
2.7,102,,,4.7,22.7,,24.8,93,,8/14/2019,28.5,6.5
1.1,104,0,2.82,2.3,23.1,,24.5,93.6,,8/14/2019,26.3,4
1.2,105,0.3,,2.7,24.2,,25.6,89.9,,8/14/2019,27.5,5.1
2.1,106,0,,4,22.6,,24.6,90.4,,8/14/2019,26.8,6.3
1.5,108,,,3.1,25.9,,30.4,63.9,,8/14/2019,35.7,8.1
2.1,112,2.7,1.17,4.5,26.3,,29.5,75.9,,8/14/2019,33.3,7
1.8,114,,,4.1,24.6,,29,61.1,,8/14/2019,33.9,7.8
6.8,115,0.4,1.58,8.9,25,,25.9,87.1,,8/14/2019,27,14.3
1.7,119,0,0.2,3.9,25.5,,30.1,61.8,,8/14/2019,35.2,8.3
2.1,121,,,5,22.2,,27.8,71.8,,8/14/2019,34.4,8.4
1.7,127,,,3.8,23.2,,29.3,68,,8/14/2019,34.6,7.6
1.5,129,2.3,,3.1,24.9,,28.7,80.6,,8/14/2019,33.9,4.7
3.4,130,1.4,,5.5,24.2,,26.4,89.9,,8/14/2019,30.2,9.8
2.2,131,,,4.8,27.5,,31.3,59.4,,8/14/2019,35.5,8.6
2.4,133,,,5.2,26.5,,30.1,70.6,,8/14/2019,34,8.8
2.5,135,0,,4.9,22.8,,27.2,71.9,,8/14/2019,31.2,8
1.6,136,,,4.6,23.3,,27.8,71.8,,8/14/2019,32.5,8.3
1,137,0,,2.4,24.3,,28.4,77.5,,8/14/2019,32.7,6.4
5.3,138,3.9,2.7,6.7,26,,27.3,89.3,,8/14/2019,29,9.6
1.7,140,,,4.9,25.9,,29.7,75.4,,8/14/2019,33.3,6.9
2.8,143,0.3,0.92,6.6,26,,29.1,72,,8/14/2019,33,10.1
1.2,146,,,2.5,25.3,,29.7,84.6,,8/14/2019,35.1,4.8
3.3,152,2.6,3.67,4.7,26,,27.6,87.1,,8/14/2019,29.9,7.6
2.3,155,1.2,3.27,5.4,25.6,,29.5,68.4,,8/14/2019,33.4,10.7
2.1,156,0,0.03,4.5,26,,29.9,77.5,,8/14/2019,34.7,8.1
4.1,159,0.2,3.32,6.1,26.5,,29.4,74.1,,8/14/2019,33.3,13.7
2.8,162,2.1,,5.2,25.7,,29.8,73.3,,8/14/2019,35.9,8.4
4,165,,,7,26.2,,28.3,82.9,,8/14/2019,31.5,10.5
6.6,168,0,2.92,,27.6,,30.3,67.8,,8/14/2019,33.8,14.6
4.8,169,,,9.3,24.4,,26.1,89.8,,8/14/2019,29.2,11.6
1,170,0,,3.6,26.1,,29.3,79,,8/14/2019,33.5,6.6
2.2,172,,,6.2,24.8,,28.2,86.4,,8/14/2019,32.8,8.8
1.1,174,,,4,23.5,,27.6,82,,8/14/2019,33.8,6.4
1.3,177,0,0.25,2.9,24.7,,28.5,80.8,,8/14/2019,33.6,5.1
2.4,184,1.2,0.62,4.7,26.8,,28.6,83.3,,8/14/2019,31.6,7
7.4,185,3.8,,9.7,25,,27.1,89.6,,8/14/2019,28.4,13.3
3.4,188,0,,6.8,26.7,,29.2,73.9,,8/14/2019,32.5,12.1
1.3,189,0.2,0.72,3.6,27,,29.5,95,,8/14/2019,32.1,5.3
1.6,192,0.6,,3.8,24.2,,29.4,71.8,,8/14/2019,34.7,8.8
1.1,201,0.5,,2.9,24.4,,28.9,78.1,,8/14/2019,33.7,4.5
1.8,202,,,4.3,24.8,,30,64.4,,8/14/2019,34.9,7.9
1.3,203,,,3.2,24.3,,29.3,73.8,,8/14/2019,36.4,5.7
2,211,,,3.9,22.1,,26.3,74.1,,8/14/2019,31,6.5
1.5,212,,,3.6,23.7,,29.4,69.1,,8/14/2019,35.8,5.7
1.9,216,0,,4.6,21.1,,22.8,93.9,,8/14/2019,25.8,9.6
1.8,217,,,3.9,21.8,,26,71.5,,8/14/2019,29.9,7.8
2.9,221,,,5.8,22.6,,27.7,67.9,,8/14/2019,32.3,8.6
1.2,226,,,3.8,22.9,,28.1,72.3,,8/14/2019,33.9,8
1.5,232,,,4.1,22.8,,28.6,73.6,,8/14/2019,33.5,7.8
0.9,235,,,2.3,25.8,,29.5,73.4,,8/14/2019,32.5,4.1
1.5,236,,,4.1,25.2,,29.9,71.3,,8/14/2019,34.9,7.6
1.9,238,,,3.8,23.2,,28.7,66.6,,8/14/2019,34,7.1
2,239,,,4.3,24.8,,29.5,70.6,,8/14/2019,33.8,7.2
1.6,243,,,4.1,26,,28.9,80.4,,8/14/2019,32.9,6.5
1.1,244,,,3.5,23.7,,29,71.4,,8/14/2019,34.3,5.1
1.3,245,,,4.1,25.2,,28.3,81.5,,8/14/2019,33.1,7
3.1,247,,,5.2,25.1,,29.6,65.8,,8/14/2019,34.2,7.6
1.8,248,,,3.9,21.4,,27.2,72.8,,8/14/2019,32.8,6
1.7,251,,,4.4,24.6,,28.6,80.8,,8/14/2019,33.2,7.2
1.5,252,,,4.5,25.2,,27.9,87.3,,8/14/2019,31.7,7.4
1.8,253,0.5,,2.8,26.4,,29.4,74.3,,8/14/2019,33.7,5.7
1.7,254,,,5.3,24,,29.4,75,,8/14/2019,35.7,6.9
2.6,255,2,,4.6,24.6,,28.7,76.9,,8/14/2019,33.9,9.7
4.1,257,2,,6,26,,29.1,80,,8/14/2019,32.1,10.3
1.6,258,0.1,,4.9,25.3,,29.5,78.4,,8/14/2019,35.1,7.5
2.1,259,9.5,,4.8,25.9,,29.1,79.1,,8/14/2019,33.5,7.9
1.1,260,32.4,,3.3,25.4,,28.7,85.8,,8/14/2019,34.5,5.7
2.1,261,1.2,,5.7,24.6,,28,86.3,,8/14/2019,32.8,11.5
0.9,262,,,3.4,24.5,,29.9,72.9,,8/14/2019,35.4,6.7
2.4,263,0.5,,5.1,25.2,,29,71.9,,8/14/2019,34,6.9
0.6,264,0.3,,2.5,23.1,,27.6,89,,8/14/2019,33.9,5.4
3.1,266,0.5,,5.1,26,,30.2,62.3,,8/14/2019,34.6,7.4
2.3,268,1.5,,5.4,24.8,,27,84,,8/14/2019,30.1,7.7
1.4,271,,,3.7,21.6,,26.6,72.3,,8/14/2019,30.7,7.6
2,272,,,4.5,22.1,,27.1,71,,8/14/2019,32.4,7.2
1.5,273,,,3.4,22.7,,27.5,75.9,,8/14/2019,32.7,5.3
2.5,276,1,,4.6,22.2,,26.7,85.5,,8/14/2019,31,6.4
5.5,277,0.5,,7.8,24.7,,27.2,85.1,,8/14/2019,31.8,12.1
2.1,278,,,4.8,23.9,,29,68.6,,8/14/2019,34.9,8.9
1.2,279,0,,3.8,24.8,,28.7,83.3,,8/14/2019,34.5,6.6
2.6,281,0.7,,5.2,25.8,,28.7,70.5,,8/14/2019,32.3,9.1
3.3,283,6,,5.8,25.2,,26.9,86.9,,8/14/2019,29.3,9.8
1.3,284,0.3,,3.9,22.6,,27.2,79,,8/14/2019,32.6,7
2.2,285,0.5,,5.6,23.3,,28.5,66.9,,8/14/2019,33.8,9.1
2.4,288,1.1,,4.3,26.1,,29.6,66.3,,8/14/2019,33.3,8
1.2,289,0.5,,3,23.5,,28,78.8,,8/14/2019,33.3,5.3
1.9,294,1.5,,4.6,26.1,,30,81.9,,8/14/2019,35.1,9.1
1.4,295,1,,3.5,26,,29.6,73.6,,8/14/2019,34.1,5.4
2.9,90,203.7,,7.2,21.7,,23,97.1,,8/15/2019,25.3,12.8
1.7,93,33.4,16.67,4.9,22,,24.3,89.1,,8/15/2019,27.9,8
2.4,95,40.1,,4.3,21.2,,23.3,96.5,,8/15/2019,26.1,7.7
1.2,98,27.2,,3.4,21.7,,23.8,92.1,,8/15/2019,28.5,6.4
1.6,99,8.6,,3.3,21.2,,24.4,90.3,,8/15/2019,27.5,6.1
3.4,100,87.2,,6.1,20.2,,21.4,95.5,,8/15/2019,22.8,11.8
1.5,101,33.6,,4,22.7,,24.7,90.1,,8/15/2019,27.3,6.9
2.3,102,3.3,9,4.3,21.7,,23.2,98,,8/15/2019,25.5,5.8
3,104,160.7,23.08,4.8,21.8,,23.4,97.3,,8/15/2019,24.7,8.2
3.5,105,161.5,,5.6,22.6,,24.3,97.1,,8/15/2019,25.7,10
4.4,106,74.7,,6.6,22.3,,23.7,98.3,,8/15/2019,24.7,10.5
1.3,108,16.2,9.75,2.7,23.9,,25.9,82,,8/15/2019,28.6,6.7
3.6,112,6.4,6.33,5.8,23.8,,26.3,80,,8/15/2019,28.5,9
1.3,114,16.7,,3.9,22.8,,25,80.3,,8/15/2019,28.7,6.8
7.9,115,17.5,12.33,11.1,24.4,,25.4,88.9,,8/15/2019,26.5,18.1
1.7,119,29.1,10.33,3.6,23.8,,25.6,73,,8/15/2019,29.8,6.3
1.2,121,20.8,,3.5,22.9,,24.7,90.8,,8/15/2019,30.1,6.6
1.1,127,7.1,,2.8,22.8,,24.6,89.9,,8/15/2019,28,6.1
1.5,129,2,,2.6,24,,25.7,89,,8/15/2019,27.4,4.4
4.2,130,19.5,,6,24.6,,25.4,98.8,,8/15/2019,26.4,10.1
1.7,131,5.4,10.7,3.3,24.3,,26,83.6,,8/15/2019,29.3,6.1
1.3,133,12.7,10.83,3.3,24.7,,25.8,92.9,,8/15/2019,29.3,7.3
3.7,135,2.9,,7.3,23,,24.4,86.1,,8/15/2019,26.8,11
1.2,136,5.4,8.75,2.5,23.7,,25.3,90.6,,8/15/2019,28.7,4.7
1.1,137,3.5,,3.3,23.4,,26.2,88.4,,8/15/2019,28.4,9.5
4.1,138,23,13.43,7.1,25.9,,26.5,94.3,,8/15/2019,26.9,10.8
2.1,140,0.2,,4.6,25.6,,26.6,83,,8/15/2019,29.6,7.7
2.3,143,10,7.92,4.6,25.3,,27.3,87.6,,8/15/2019,30.2,6.1
1.8,146,6,13.75,4.3,24,,25.4,99,,8/15/2019,28.9,7.2
2.9,152,15.6,11.52,4.9,25.6,,26.5,95.3,,8/15/2019,27.5,8.6
1.7,155,0,4.58,2.9,25.7,,28.2,73.8,,8/15/2019,30.1,8.4
1.5,156,0,1.65,4,25.2,,27.6,84,,8/15/2019,31.9,6.5
3.2,159,6.2,7.8,5.8,26.7,,27.4,86,,8/15/2019,28.5,11.6
3,162,1.2,,5.1,25.9,,28.4,80,,8/15/2019,31.2,8.9
4.8,165,0,0.72,8.1,25.6,,27.3,84.8,,8/15/2019,30,11.7
6.1,168,0.1,2.42,,27,,29.2,72,,8/15/2019,31.9,
5.7,169,,,8.4,24.1,,25,89,,8/15/2019,26.6,11.4
3.4,170,0,,6.8,25.4,,27.5,83.3,,8/15/2019,31.4,11.8
2.2,172,0.2,,7.1,24.4,,26.5,89.8,,8/15/2019,29.9,9.4
2.4,174,2.4,,5,24.1,,26.2,82.6,,8/15/2019,30.1,8.7
1.7,177,53.4,8,3.2,23.6,,25.1,89.5,,8/15/2019,27.3,6.8
4.1,184,0,0.08,6.6,26.4,,27.1,88.5,,8/15/2019,27.9,10.6
11.3,185,0.2,,15.3,25.5,,26.8,90.9,,8/15/2019,29.5,19.2
5.6,188,,,10.1,25.9,,27.6,76.9,,8/15/2019,30.6,16.2
1.7,189,,,4.2,25.5,,28.5,88,,8/15/2019,31.6,10.3
1.7,192,0.3,,4.3,25.2,,28.3,75.6,,8/15/2019,32.7,8
2.4,201,1,,4,22.6,,25.5,80.1,,8/15/2019,27.7,6.3
1.8,202,14,,4.5,23.8,,25.3,85,,8/15/2019,28.9,8.4
1.3,203,13.1,,2.6,23.2,,24.6,93.3,,8/15/2019,26.8,5.4
2.2,211,18,,4.9,20.9,,23.1,86.6,,8/15/2019,25.4,8.2
1.2,212,26.5,,3.4,22.9,,24.6,88.8,,8/15/2019,28.4,5.6
2.4,216,94.7,,4.6,21.7,,22.9,98.9,,8/15/2019,23.7,11.2
1.9,217,17,,5,22.9,,24.7,82.4,,8/15/2019,27.2,9.2
1.2,221,13,,4.8,22.6,,25,85.4,,8/15/2019,29.4,8.1
2.2,226,3,,3.9,23.3,,25.4,85.4,,8/15/2019,29.1,7
1.1,232,25.2,,3.4,23,,24.1,92.5,,8/15/2019,27.8,5.4
1.8,235,0,,4.9,25.3,,26.7,80.5,,8/15/2019,29.5,8.4
1.4,236,3,,3.3,24.4,,25.5,91.4,,8/15/2019,28.7,6.9
1.4,238,1.5,,3.2,23.4,,24.7,85.6,,8/15/2019,28.5,6.3
1.8,239,24.4,,3.9,23.8,,25.1,91.5,,8/15/2019,29.2,6.3
1.8,243,0.1,,4,25.2,,27.1,78.6,,8/15/2019,29.4,5.9
1.4,244,9.5,,3,23.1,,24.8,87.4,,8/15/2019,27.4,6.1
1.3,245,0.4,,4.1,23.9,,25.5,88.3,,8/15/2019,27.9,6.2
1.2,247,3.7,,2.9,24.2,,25.8,88.6,,8/15/2019,28.4,5.3
1.8,248,5.5,,3.9,22.7,,23.8,87.8,,8/15/2019,26.5,5.7
1.5,251,0.9,,3.8,24.1,,26,86.4,,8/15/2019,29.9,6.8
1.5,252,,,4.8,24.9,,27.3,86.4,,8/15/2019,31,8.1
2.2,253,5.5,,3.9,26.3,,27,88,,8/15/2019,27.6,6.9
1.8,254,2.5,,5.1,23.9,,26.2,84.5,,8/15/2019,28.9,7.7
2,255,10,,4.1,24.7,,26.1,91.5,,8/15/2019,27.5,8.1
2.5,257,2.5,,4.8,26.2,,27.3,93.9,,8/15/2019,28.8,9.2
4,258,2.5,,8.3,25.6,,27.8,79.6,,8/15/2019,32.9,11.7
3,259,,,7.1,25.7,,28,78.6,,8/15/2019,31.6,11.1
1.9,260,0.2,,5,25.8,,28,83.5,,8/15/2019,32.1,9.9
3.2,261,0.3,,6.2,24.4,,26.7,89.3,,8/15/2019,30.4,10.5
1.7,262,2.5,,4.8,24.5,,27.4,83.8,,8/15/2019,33.2,8.6
2.2,263,0.4,,4.7,25.7,,28.1,75.8,,8/15/2019,31.7,6.3
1.3,264,2,,4.3,24,,26.5,94.1,,8/15/2019,30,7.2
2.2,266,1,,5,25.1,,27.9,72.5,,8/15/2019,32.3,6.6
2.4,268,0.5,,6.1,24.9,,26,86.4,,8/15/2019,28.6,9
1.1,271,10,,4.2,23.2,,25.3,89.4,,8/15/2019,28.5,7.8
2.4,272,5.5,,6,23.3,,25.5,83.1,,8/15/2019,29.9,9.1
2.8,273,2,,5.5,23.2,,26,81,,8/15/2019,29.8,9.2
1.8,276,13,,4.3,23.5,,25.3,97.3,,8/15/2019,27.8,6.5
4.7,277,11,,8.3,24.7,,25.5,96.3,,8/15/2019,26.7,13.2
1.1,278,8.5,,2.6,24.6,,26.7,90.3,,8/15/2019,29.5,5.4
1.5,279,9.6,,3.2,24.3,,25.7,98.8,,8/15/2019,28.5,6.2
2,281,15,,3.7,25.5,,27.1,82.6,,8/15/2019,29.4,8.1
3.7,283,15.5,,6.4,25.3,,26.1,93.1,,8/15/2019,27.1,11.8
2,284,1.2,,4.9,23.6,,26.4,82.1,,8/15/2019,29.9,7.8
1.4,285,0.5,,4.1,24.1,,27.9,70.4,,8/15/2019,32.3,8.3
1.5,288,3.5,,3.7,25.2,,27.3,97.9,,8/15/2019,29.5,7.8
2.2,289,1.5,,5.7,24.3,,27.4,79.3,,8/15/2019,30.8,8.6
1.9,294,7,,3.9,26.1,,27.7,94.3,,8/15/2019,30.8,7.3
2,295,0.5,,4.4,25.4,,28.8,74.1,,8/15/2019,33.3,6.9
1.4,90,3.5,,4.1,21.2,,25.8,80.1,,8/16/2019,31.9,7.7
1.2,93,6.1,7.5,4.6,21.9,,25,86.3,,8/16/2019,30.7,7.4
1.5,95,7.4,,3.3,21.1,,24.5,93.9,,8/16/2019,28.6,7.2
1.9,98,0.9,,6.3,21.2,,24.6,91,,8/16/2019,29.3,10.3
1.7,99,1.7,,4.4,21,,25.2,88.6,,8/16/2019,29.8,8.9
3.5,100,1.1,,7.1,19.3,,21.5,89.1,,8/16/2019,24.7,13.3
1.6,101,5.6,,4.2,22.4,,25.5,81.6,,8/16/2019,30,9.2
4.1,102,0.2,0.92,7.1,22.1,,24.4,90.1,,8/16/2019,27.5,11.1
1.9,104,4.1,6.08,4.9,20.9,,24.9,80.1,,8/16/2019,28.9,9.3
2.2,105,4.5,,5.2,21.7,,27,71.1,,8/16/2019,33.2,8.7
2.3,106,1.6,,5,21.4,,24.6,79.1,,8/16/2019,27.3,9.1
2.2,108,0.1,1.5,5,23,,25.9,74.5,,8/16/2019,29.5,11.5
3.7,112,0,1.67,7.3,23.8,,25.8,82,,8/16/2019,29,11.4
1.4,114,2.3,,3.8,22.7,,24.9,77,,8/16/2019,29.5,6.9
4.6,115,14.7,6.25,9.5,23.6,,25.9,81.1,,8/16/2019,29.3,17.5
2.2,119,1,0.62,5.4,23.4,,25.7,75.5,,8/16/2019,29.5,8.1
1.1,121,4.3,,3.4,22.1,,24.4,84.1,,8/16/2019,28.5,7.5
1.5,127,3.2,,4.6,22.5,,25.3,84,,8/16/2019,29.6,7.9
2.2,129,0,,5.2,23.3,,25.8,85,,8/16/2019,29.9,7.4
1.9,130,0.6,,4,23.3,,25.9,83.4,,8/16/2019,31.8,7.3
1.7,131,0.3,1,3.7,25,,27.3,75.4,,8/16/2019,31.9,7.4
1.5,133,0.6,1.67,4.2,24.8,,26.9,83.8,,8/16/2019,30.7,7.8
4.3,135,2,,7.1,23.4,,25.7,74.5,,8/16/2019,29.3,10.6
2.3,136,1.1,2.83,4.6,23,,26.2,77.1,,8/16/2019,31.4,8
2.1,137,0,,4.2,24.5,,26.8,79.4,,8/16/2019,31.3,8.7
2.7,138,,,4.6,25.4,,29.1,71.3,,8/16/2019,32.8,7.7
3,140,9.2,,6.1,23.8,,26.4,84.8,,8/16/2019,29.1,8.2
2.5,143,0.3,0.62,4.8,26.2,,28.7,68.5,,8/16/2019,33,6.6
2.1,146,7.6,4.08,4.5,24,,25.9,97.3,,8/16/2019,29.2,8.4
1.9,152,,,3.7,25.2,,28.5,74.8,,8/16/2019,32.9,5.2
1.2,155,,,3.8,25.2,,28.4,70.8,,8/16/2019,33,5.9
1.8,156,0,1.85,4.5,24.4,,26.5,86.9,,8/16/2019,29.3,9.4
5.6,159,,,7.9,26.3,,28.2,76,,8/16/2019,31.6,11.4
3.6,162,,,6.9,26.3,,27.8,77.9,,8/16/2019,30.4,9.3
3.7,165,2.9,2.8,7.2,24.5,,25.8,83.9,,8/16/2019,28,10
5.5,168,,,,26,,28.2,74.1,,8/16/2019,31.2,
2.5,169,1,1.25,4.5,23,,25.1,85.1,,8/16/2019,28.3,7.8
3.2,170,0,,5.9,24.3,,26.6,80,,8/16/2019,30.3,9.3
3.2,172,6.5,,7.2,23.2,,25.8,87.6,,8/16/2019,29.2,10
1.6,174,2.8,,4.3,22.2,,25,82.9,,8/16/2019,28.6,6.7
2.2,177,1,2.42,5.1,23.9,,26,80,,8/16/2019,29.7,9.3
4.4,184,4.5,1.8,7.1,25.7,,27.7,77.4,,8/16/2019,30.9,11.2
8.4,185,0.4,,14.7,24.9,,27.4,82.9,,8/16/2019,31,16.9
3,188,,,7.4,23.4,,27.3,69.8,,8/16/2019,31.5,12.1
2.1,189,0,1.75,3.9,24.9,,27.1,87.5,,8/16/2019,30.7,8.5
1.9,192,,,5.3,23.1,,27.8,71.4,,8/16/2019,33.2,9.2
2.5,201,0.5,,5.8,22.2,,25.8,82.1,,8/16/2019,29.8,9
1.8,202,0.1,,6,23.8,,26.3,74.8,,8/16/2019,31.5,9.2
1.7,203,,,3.9,22.1,,25.4,85.1,,8/16/2019,30.6,8.5
1.7,211,3.5,,4.4,20.3,,23.8,82.8,,8/16/2019,28.2,7.5
1.4,212,4.5,,3.8,22.5,,25.9,79.6,,8/16/2019,30.8,5.9
1.7,216,,,4.8,21.2,,23.5,80.5,,8/16/2019,26.8,8.5
1.4,217,1,,5,21.5,,24.2,77,,8/16/2019,28.6,8.2
2.1,221,4,,6.2,21.3,,24.4,80.4,,8/16/2019,30,10.9
1.5,226,0.5,,3.8,21.6,,25.9,80.3,,8/16/2019,31.4,7.7
1.8,232,4.8,,4.7,21.4,,24.8,85.5,,8/16/2019,28.3,8.8
0.8,235,0.4,,3,23.6,,26.1,84.1,,8/16/2019,29.3,6.2
1.5,236,2,,4.9,23.2,,26.5,82.9,,8/16/2019,30.7,8.5
1.3,238,5,,4,21.8,,25.3,78.4,,8/16/2019,30.2,7.2
1.2,239,0.1,,3.7,23.5,,26.2,81.4,,8/16/2019,30.3,6.2
2.1,243,9,,5.3,23.4,,26.5,81.6,,8/16/2019,29.8,8.1
1.6,244,8,,4.5,20.6,,24.4,85.4,,8/16/2019,29.2,6.8
2.4,245,14.4,,5.3,23.1,,25.5,83.4,,8/16/2019,29,10.3
1.2,247,4.8,,3.4,22.4,,25.5,85,,8/16/2019,29.8,4.4
2,248,3.5,,5.5,19.4,,23.3,83.5,,8/16/2019,27.9,9.2
1.8,251,0.6,,4.7,22.6,,25.7,84.3,,8/16/2019,29.6,8.4
1.4,252,2.2,,3.7,22.8,,25.7,87.3,,8/16/2019,29.3,6.6
2.1,253,,,4.6,25.5,,28.3,75.6,,8/16/2019,32.2,6.8
2.4,254,2.5,,5.9,21.7,,25.2,85.3,,8/16/2019,29.5,7.8
1,255,,,2.6,24.4,,27.5,80,,8/16/2019,31.6,6.6
2.3,257,0,,5,25.6,,28.7,78,,8/16/2019,34.3,8.4
3,258,,,5.8,23.3,,26.8,78,,8/16/2019,30.9,8.4
2.7,259,0.5,,6.1,23,,26.1,79.8,,8/16/2019,29.9,9.1
1.9,260,0,,3.8,22.5,,26.6,80,,8/16/2019,30.3,8.3
2.1,261,0.2,,4.7,21.4,,25.3,86.8,,8/16/2019,29.3,9.4
2.2,262,,,4.7,24.1,,26.5,77.8,,8/16/2019,29.5,8
1,263,0.5,,2.9,24.2,,27.7,72.1,,8/16/2019,33.2,3.8
2.2,264,1,,4.4,22.1,,26.1,89.1,,8/16/2019,30.3,7.8
2.3,266,0.3,,5,24.5,,27.6,69.3,,8/16/2019,31.9,7.2
2,268,0.3,,4.6,22.5,,25.5,82.3,,8/16/2019,29.1,6.5
1.3,271,4,,3.7,19.3,,24,85.6,,8/16/2019,28.8,7.2
3.1,272,6,,6.9,20.7,,24.6,78.1,,8/16/2019,30.5,10.7
2.7,273,0.3,,6,22.3,,25.9,77.3,,8/16/2019,31.1,9.5
2.2,276,0,,5.2,22.3,,25.8,88.4,,8/16/2019,31,6.6
2.4,277,0.1,,4.3,24.5,,28.4,71.3,,8/16/2019,32.7,8.9
1.8,278,0,,4.3,23,,27.2,75.6,,8/16/2019,33.1,7.2
1.2,279,0.4,,3.1,23.6,,27,87.9,,8/16/2019,31.6,6
2.4,281,,,4,25.2,,28.2,68.9,,8/16/2019,32.6,7.3
1.2,283,0.1,,3.4,23.1,,27.3,81.4,,8/16/2019,33.4,5.8
1.8,284,0,,4.4,20.3,,25.7,78.6,,8/16/2019,31,6.5
1.7,285,0.3,,3.3,23.2,,27.4,65.3,,8/16/2019,33.5,7
1,288,0,,3.2,23.3,,27.5,81.1,,8/16/2019,33.3,5.9
2.4,289,0.2,,5.8,22.9,,27.1,72.3,,8/16/2019,31.6,8.3
2.7,294,,,5.1,26.5,,28.3,84.5,,8/16/2019,31.8,9.5
2,295,,,3.7,25.8,,28.5,70.4,,8/16/2019,32,7
1.8,90,,,4.3,25.6,,28.1,57.8,,8/17/2019,31.6,10.9
1.6,93,0.7,0.33,4.6,20.8,,24.6,83.9,,8/17/2019,29.1,7.2
1.9,95,0.7,,3.8,21.7,,24.4,84.6,,8/17/2019,28.5,6.8
2.3,98,,,4.6,22,,24.8,80,,8/17/2019,28.9,8.6
1.8,99,,,3.6,20,,24.6,81.6,,8/17/2019,28.7,6.7
4.8,100,0.8,,8.5,18.6,,20.7,84.5,,8/17/2019,23.8,15.5
2,101,0.1,,3.9,23.1,,25.9,74.1,,8/17/2019,28.8,7.3
3.9,102,,,7,21.6,,23.8,77.3,,8/17/2019,26.4,9.7
2.2,104,0,0.58,3.9,22.3,,26.1,63,,8/17/2019,29.6,8.3
2.8,105,,,5,25.8,,27.6,57.6,,8/17/2019,31.7,10.4
1.4,106,0,,3.9,21.8,,25.7,66.8,,8/17/2019,30.4,8.4
2.5,108,0,0.25,4.6,23.4,,25.9,69.5,,8/17/2019,28.8,7.9
3,112,0,0.25,4.8,23.5,,25.3,74.6,,8/17/2019,28.5,7.4
1.6,114,4.2,,5.4,22.1,,24.9,72.1,,8/17/2019,29.4,7.7
6,115,,,9.5,24.5,,26.1,70.3,,8/17/2019,29.1,15.4
1.9,119,6.6,3.1,4.4,21.3,,24.8,79.3,,8/17/2019,27.6,7.2
