avgWs,stnId,sumRn,sumRnDur,maxWs,minTa,ddMefs,avgTa,avgRhm,ddMes,tm,maxTa,maxInsWs
1.5,284,3,,6,-1.4,,3.7,76,,3/27/2017,10.1,10.1
1.3,285,0.5,,4.7,0.1,,4.8,73,,3/27/2017,11.6,8.7
1.2,288,0.4,,5.3,1.9,,5.9,81.9,,3/27/2017,12.3,11
3,289,0,,6.2,2.5,,6.5,57.1,,3/27/2017,10.2,8.4
1.9,294,0.5,,4,2.7,,8,61.3,,3/27/2017,12.7,7.2
2.2,295,,,4.5,5,,8.4,52.9,,3/27/2017,12.3,7.4
1.6,90,,,4,2.9,,9,51,,3/28/2017,13.5,7.9
0.8,93,,,2.3,0.6,,4.7,81.4,,3/28/2017,9.8,4.4
1.3,95,,,3.7,-2.5,,4.1,67.6,,3/28/2017,11.8,6.6
1.8,98,,,5.5,-1.1,,5.6,59.8,,3/28/2017,14.7,8.2
1.2,99,,,4.5,-2.9,,4.1,68.5,,3/28/2017,13.2,7.9
3,100,,,6.5,-4.7,,1.6,68.6,,3/28/2017,7.1,10.4
0.9,101,,,2.2,1.9,,4.8,86.3,,3/28/2017,9.5,3.8
3.2,102,,,7.3,3.9,,7,73.3,,3/28/2017,11.5,8.6
1.5,104,,,3.3,2.1,,7.8,54.4,,3/28/2017,11.7,5.5
2.1,105,,,3.5,4.5,,9.1,42.5,,3/28/2017,13,5.6
1.9,106,,,4.1,5.5,,9.6,56.4,,3/28/2017,13.8,7.7
1.9,108,,,4.6,2.5,,7.1,59.8,,3/28/2017,12.7,7.6
2.3,112,,,4.4,4.2,,6.8,75.1,,3/28/2017,10.5,6.7
0.7,114,,,2.2,1,,5.7,67.3,,3/28/2017,11.3,4.5
3.2,115,1.3,2.17,8.1,4.2,,7.2,63.6,,3/28/2017,10.5,16.9
1.7,119,,,3.9,2.3,,7,65.8,,3/28/2017,13.2,6.4
0.7,121,,,2.5,1.2,,5.5,75.9,,3/28/2017,11.5,4.2
0.8,127,,,2.8,-0.7,,6.2,66.1,,3/28/2017,12.7,5.9
1.9,129,,,4.8,-0.6,,6.7,79.8,,3/28/2017,12.7,6.6
2.1,130,,,3.7,0.8,,7.2,66.1,,3/28/2017,11.4,5.6
1.4,131,,,3.6,0.9,,7.8,51.6,,3/28/2017,14.1,6.6
1.4,133,0.2,1.33,3.8,0.9,,7.9,61.8,,3/28/2017,14.2,7.7
2.3,135,,,5.3,-2.1,,6.4,55.3,,3/28/2017,12.8,8.5
1.3,136,,,4.8,-0.4,,6.4,66,,3/28/2017,14.3,7.2
2.1,137,,,4.3,1.1,,8.8,46,,3/28/2017,15,10.7
2.8,138,,,5.7,4.3,,9.4,55,,3/28/2017,13.2,8.7
2,140,1.4,,5.1,2.2,,7.2,80.3,,3/28/2017,14,6.2
1.3,143,,,3.7,0.4,,8.8,52.3,,3/28/2017,15.3,10.9
1.9,146,3.2,2.67,5.8,2,,7.8,60.3,,3/28/2017,14.1,8.9
2.2,152,0,0.08,4.4,2.8,,9.1,53.6,,3/28/2017,14.6,7.2
1.5,155,0,0.43,4.4,2.3,,8.9,50,,3/28/2017,15.2,6.8
1.5,156,1.1,4.35,4,3.5,,8.2,67,,3/28/2017,15.5,7.1
3.2,159,,,7.1,3.7,,9.3,47.9,,3/28/2017,14.7,10.6
2.2,162,0,,5.9,3.5,,9.6,51.4,,3/28/2017,14.1,8
1.6,165,2.2,3.77,3,4.2,,8.2,77.3,,3/28/2017,12.3,5.3
3.9,168,0,1.13,7.8,5.5,,9.6,48.9,,3/28/2017,13.6,9.6
3.1,169,4.3,4.45,8.5,5.4,,7.9,84.4,,3/28/2017,12.8,13.1
1.6,170,6.7,,4.2,3.4,,9,65,,3/28/2017,15,5.7
1.9,172,2.3,,7.3,-1.3,,6.1,74.3,,3/28/2017,15.2,8.7
1.8,174,0.6,,4.8,-2.4,,6.8,63.3,,3/28/2017,14.6,9.1
2.1,177,0,,4.1,-0.9,,7.7,67.4,,3/28/2017,13.6,6.5
2.6,184,0.3,3.7,5.3,6.9,,11.7,55.4,,3/28/2017,14.8,8.2
4.9,185,0.4,,10.6,7.7,,11.4,52.9,,3/28/2017,14.6,13.9
2.6,188,1.3,,4.6,3.8,,10.7,58.4,,3/28/2017,15.4,7.2
1.5,189,0.3,,3.3,5.5,,11.3,52.9,,3/28/2017,15,5
1.1,192,0.6,,3,-2.2,,7.4,55.6,,3/28/2017,15.2,7.5
2,201,,,5.3,-0.7,,4.3,76.1,,3/28/2017,11.2,7.2
1.3,202,,,2.8,0.4,,5.7,71.9,,3/28/2017,11.3,4.2
1.1,203,,,3,-1.2,,5.5,60.4,,3/28/2017,12.3,6
1.5,211,,,4.3,1,,4.4,70.6,,3/28/2017,9.8,6.2
0.8,212,,,1.9,0.9,,5.2,74.9,,3/28/2017,11.4,4.2
1.3,216,,,3.7,-2,,3.3,58.5,,3/28/2017,8.3,7.5
1.5,217,,,4.2,-1.1,,4.4,66.8,,3/28/2017,10.4,7.3
0.8,221,0.1,,3.8,-1.2,,4.2,74.8,,3/28/2017,10.9,5.7
1.3,226,0,,3.7,-2.3,,6,59.9,,3/28/2017,13.6,6.4
1.3,232,,,3.9,-2.4,,6.1,58.3,,3/28/2017,13.5,7.3
1,235,1.9,,3.6,1.8,,6.8,83.3,,3/28/2017,11.5,6
1.3,236,0.5,,4.8,-0.5,,7.2,65.4,,3/28/2017,14.3,8.3
1.2,238,0,,3.8,-2.8,,5.8,63,,3/28/2017,13.1,6.3
1.4,243,5.5,,3.7,0.5,,6.7,72.3,,3/28/2017,14.4,5.9
1.3,244,3,,3.9,-3,,5.1,64.9,,3/28/2017,14.1,6.8
0.9,245,3,,4.2,0.1,,6.7,69.1,,3/28/2017,15.4,6.9
1.7,247,1.8,,4.3,-1.9,,6.4,59.9,,3/28/2017,13.9,6.4
1.7,248,3,,4.9,-3.7,,4.8,63.9,,3/28/2017,12,7.5
1.2,251,2,,4.4,-1.8,,7.3,69.1,,3/28/2017,15.3,6.9
1.6,252,0.5,,4.9,-1.3,,6.4,69.4,,3/28/2017,15.1,7.7
2.3,253,,,6.6,2.8,,8.9,56.6,,3/28/2017,14.8,9.8
1.6,254,1.5,,5.5,-2.9,,4.9,64.9,,3/28/2017,13,7.5
1.3,255,,,3.9,1.8,,9,53.8,,3/28/2017,15.8,7
2.5,257,,,5.8,2.4,,9.6,55.8,,3/28/2017,16.3,9.2
1.5,258,0.2,,4.5,0,,8.2,61.6,,3/28/2017,15,7.6
1.4,259,2.5,,5.2,-1,,7.3,72.3,,3/28/2017,15.2,8.2
1.1,260,1.2,,3.9,0.3,,7.9,68.1,,3/28/2017,16,5.6
1.3,261,2.9,,4.6,-3.5,,6.5,64.4,,3/28/2017,14.4,6.7
1,262,0.4,,3.8,-1.1,,7.7,66.1,,3/28/2017,14.6,6.8
1.3,263,0.4,,4.3,-1.6,,8.3,65.6,,3/28/2017,16.6,5.7
1.8,264,1.5,,4.9,-1.9,,7.6,57.6,,3/28/2017,15.5,8.4
2,266,0,,4.8,3.4,,10,57.8,,3/28/2017,17.1,7.2
1.4,268,5,,3.8,-0.5,,7.7,69,,3/28/2017,14.5,6.2
1.2,271,,,4.1,-2.8,,4.3,69.9,,3/28/2017,12,6.8
2.8,272,,,6.5,-1.2,,6.5,58.6,,3/28/2017,12,9.5
1.8,273,,,4.6,-0.5,,7.3,50,,3/28/2017,13.5,8.2
0.9,276,,,4.3,-1.6,,5.1,69.4,,3/28/2017,13.1,5.4
2.6,277,,,5.6,3.2,,8.8,52,,3/28/2017,15.3,10.2
1.1,278,,,4.1,-0.9,,6.4,65,,3/28/2017,15,6.8
1.1,279,0,,3.1,-0.2,,8.2,60.4,,3/28/2017,15.1,6.6
1.3,281,,,4.2,-0.8,,7.8,59.1,,3/28/2017,15.4,7.4
2,283,,,5.2,-0.9,,7.4,64.3,,3/28/2017,15.5,8.3
1.1,284,1,,3,-2.7,,6.6,61.6,,3/28/2017,14.7,6.3
1.5,285,0.5,,3.9,-1.7,,7.9,52.8,,3/28/2017,16.8,7
0.8,288,0,,3.1,-0.8,,8.1,60.3,,3/28/2017,16,4.7
1.6,289,1.5,,3.9,-1,,8.1,55.3,,3/28/2017,15.2,5.9
1.9,294,,,4.7,2.3,,9.6,49,,3/28/2017,14.9,8.7
1.3,295,0.1,,4.1,2.1,,9.3,58.1,,3/28/2017,15.5,6.6
2,90,,,5.8,5.2,,11.1,44.6,,3/29/2017,15.8,8.7
1.2,93,,,5.1,-2,,5.7,65,,3/29/2017,15.8,6.8
1.1,95,,,3.5,-3,,5.4,59.4,,3/29/2017,13.7,6.5
1.7,98,,,4.3,0.8,,8,48.6,,3/29/2017,16.7,6.7
1,99,,,3.5,-1.4,,5.9,60.8,,3/29/2017,14,6.7
3,100,,,6,-4.2,,4,50,,3/29/2017,10.5,9.2
1.1,101,,,3.5,-0.5,,6.5,68.1,,3/29/2017,15.4,6.5
3.1,102,,,5.5,3.5,,6.4,78.8,,3/29/2017,10.1,7.6
2,104,,,5.6,5,,9.8,42.3,,3/29/2017,14.2,8.4
2.3,105,,,3.9,7.2,,11.6,32.1,,3/29/2017,15.8,7
1.9,106,,,4.4,6.8,,11.2,48.6,,3/29/2017,15.1,6.4
2.3,108,,,4.6,4.7,,8.8,54.9,,3/29/2017,14.4,7.2
2.3,112,,,4.8,3.9,,7.5,69.8,,3/29/2017,12.1,6.4
0.8,114,,,2.3,0.5,,7.6,47.9,,3/29/2017,14.6,4.4
3.1,115,,,6.1,6.5,,9.9,60.4,,3/29/2017,14.5,9
1.7,119,,,4.3,1.9,,7.8,62.5,,3/29/2017,14.9,6.3
0.9,121,,,3,0.5,,8.3,55,,3/29/2017,17,5.2
1.2,127,,,2.8,1.5,,8.6,47,,3/29/2017,15.7,5
1.8,129,,,4.9,1.4,,7,73.1,,3/29/2017,14.4,7.1
2.4,130,,,4.1,5.6,,9.8,60.9,,3/29/2017,13.7,6.4
1.5,131,,,3.4,4.6,,9.7,45.5,,3/29/2017,16.4,7.3
1.2,133,1.6,2.5,3.1,4.3,,9.7,60.9,,3/29/2017,16.8,5.9
1.5,135,0.7,,4.5,2.3,,8.2,63.1,,3/29/2017,15.6,7.6
1.4,136,0,0.92,4.4,4.8,,9.5,59.3,,3/29/2017,16.1,6.8
1.5,137,0.5,,4.7,4.4,,10.1,59.5,,3/29/2017,17.6,7.8
2.8,138,0,1.78,4.5,7,,11.9,59.9,,3/29/2017,16.9,7.7
1.8,140,0.6,,4.4,3.6,,8.5,80.9,,3/29/2017,16,6.3
2,143,0.4,2.33,4.2,5.4,,9.8,70.8,,3/29/2017,15.2,7.7
1.4,146,1.6,3.33,3.7,4.1,,9.3,73.6,,3/29/2017,15.2,6
2,152,1.1,3.75,4.6,5.7,,9.2,84.4,,3/29/2017,12.9,6.5
0.7,155,5.6,8.17,2.5,5.8,,7.6,89.8,,3/29/2017,9.4,3.7
2.1,156,1.9,3.65,4.2,5.1,,8,93.5,,3/29/2017,10.6,6.7
1.1,159,2.1,7.87,5.8,6.2,,9,81.8,,3/29/2017,11.6,10.4
3.2,162,5.5,,5.7,6.2,,8,91.4,,3/29/2017,11.1,9.1
2,165,2,2.55,4.9,5.9,,8.7,92.6,,3/29/2017,12.3,7.8
4.3,168,4.6,7.57,7.5,6.5,,8.2,77.9,,3/29/2017,9.9,10.6
4.9,169,1.1,4.25,8.6,4.8,,6.5,97.9,,3/29/2017,9.6,11
2,170,3,,4.6,7,,9.3,94.4,,3/29/2017,11.1,5.9
2,172,0.4,,4.7,4.6,,8.2,84.1,,3/29/2017,12.8,5.7
0.6,174,5.8,,1.8,4.4,,6.8,100,,3/29/2017,9.1,3
1.5,177,0,,3.7,1.9,,8.5,57.3,,3/29/2017,15.9,6.9
3.2,184,0,1.92,7.9,11,,14.4,77.9,,3/29/2017,17.9,15.7
4.8,185,0.8,,9.2,9.9,,13,86.6,,3/29/2017,15.7,13.8
2.6,188,0.8,,6.3,8.8,,13.5,83.5,,3/29/2017,17.8,8.9
1.7,189,5.1,,4.7,10.5,,13.4,88.1,,3/29/2017,16.6,7.2
0.8,192,4.5,,2,5.6,,7,86.6,,3/29/2017,8.9,3.5
2.4,201,,,4.8,1,,7.6,62.1,,3/29/2017,12.7,7.2
1.4,202,,,3.4,-0.2,,8.1,50.5,,3/29/2017,15.5,5.7
1.4,203,,,2.9,-1.4,,8.4,46,,3/29/2017,15.8,5.5
1.5,211,,,4.6,-1.7,,5.5,59.5,,3/29/2017,13.8,7.4
1,212,,,3,-0.9,,6.5,61.5,,3/29/2017,15.4,5.7
1.3,216,,,4.3,-1.5,,5.9,41.6,,3/29/2017,12.2,7.9
1.1,217,,,3.2,-1.6,,6.2,50.9,,3/29/2017,15,6.3
1.4,221,,,4,-2.1,,6.6,52.5,,3/29/2017,14.3,11.4
1.2,226,0.5,,3.1,3.1,,8.3,60,,3/29/2017,16.7,5.7
1.6,232,,,3.8,2.1,,9,48,,3/29/2017,15.9,7.1
1,235,0.2,,2.6,4.3,,8.5,69,,3/29/2017,14.6,6.3
1.5,236,0.3,,3.6,4,,8.9,61.4,,3/29/2017,16.7,6.5
1.2,238,0.5,,2.5,2.3,,8.5,70.4,,3/29/2017,15.6,4.9
1.8,243,0.5,,3.6,4.7,,8.2,74.6,,3/29/2017,14.3,5.9
1.1,244,1.5,,3.7,2.1,,6,87.3,,3/29/2017,10.2,5
1.1,245,1.5,,3.4,3.8,,8.2,80.4,,3/29/2017,13.9,4.8
1.1,247,1.5,,3.2,3.7,,7,83.9,,3/29/2017,9.8,5.5
0.8,248,2,,2.8,0.7,,5.4,87,,3/29/2017,11.5,4.2
1.7,251,0.1,,3.7,4.8,,8.8,81.9,,3/29/2017,13.7,6.4
1.3,252,1,,3.5,3.8,,7.3,80.9,,3/29/2017,12,5.5
1.2,253,2,,3.5,6.1,,8.2,90.4,,3/29/2017,10.4,6.1
0.9,254,1,,2.7,2.9,,5.6,88.9,,3/29/2017,8.6,3.9
0.8,255,3,,2.1,5.9,,7.8,90.1,,3/29/2017,9.6,3.9
1.1,257,1,,3.5,6.4,,8.9,84.6,,3/29/2017,11.2,5.2
1.1,258,5.5,,2.2,5.9,,8.3,85.1,,3/29/2017,10.6,4.9
3,259,2.5,,5.5,6,,8.8,91.5,,3/29/2017,11.1,7.3
1,260,3.3,,3.5,6.4,,9.1,89.9,,3/29/2017,11.7,5.1
3.1,261,2.4,,5.5,5.4,,8.9,81.1,,3/29/2017,13.1,7.4
1,262,5.4,,2.1,5.6,,7.8,89.6,,3/29/2017,9.6,5.5
0.3,263,3.5,,2.4,5.4,,7.3,94.6,,3/29/2017,9.5,2.9
0.3,264,1,,1.7,4.1,,6.8,85.1,,3/29/2017,11.7,2.6
1.7,266,5,,4.1,5.8,,8.1,96,,3/29/2017,9.8,5.1
2.5,268,2.5,,4.6,6,,9.6,84.5,,3/29/2017,13.5,6.9
1.5,271,,,4.1,-0.6,,6.8,58.3,,3/29/2017,14.7,7.9
2.4,272,,,5.5,2.9,,8.9,46.5,,3/29/2017,15.4,7.6
1.9,273,,,5,4.1,,9.4,46.1,,3/29/2017,15.9,7.7
1.2,276,0,,3.8,3.1,,8.4,64.8,,3/29/2017,15.9,5.2
2.5,277,,,5.6,6.4,,10.7,57.3,,3/29/2017,17.2,8.3
1.3,278,0.3,,3.6,3.9,,9.3,64.1,,3/29/2017,16.9,7.4
1.1,279,1.5,,3.3,4.5,,9.6,80.9,,3/29/2017,15.9,6.2
1.7,281,0.5,,3.5,4.6,,9.7,67.9,,3/29/2017,16.1,6.9
2.6,283,0.5,,6.2,5.6,,9.9,72.8,,3/29/2017,16.2,8.1
0.8,284,2.6,,2.6,3.7,,6.4,86.8,,3/29/2017,12,4.3
1,285,3.5,,2.9,5.2,,7.4,82.3,,3/29/2017,11.4,4.7
0.5,288,2.6,,2.4,6.1,,8.3,88,,3/29/2017,10.8,3.9
0.8,289,2.4,,2.2,4.5,,6.5,89.4,,3/29/2017,10.3,3.8
0.7,294,6,,2.1,6.7,,8.4,96.5,,3/29/2017,10.9,4.9
0.7,295,6,,1.6,5.9,,7.6,92.5,,3/29/2017,9.1,2.9
2.8,90,,,5.9,9,,12.5,52,,3/30/2017,17.9,8.7
1,93,,,3.3,-1.8,,8.9,55.9,,3/30/2017,18.8,6
1.1,95,,,4.1,-2.1,,7.6,56,,3/30/2017,16.7,6.5
1.4,98,,,3.6,0.8,,9.7,50.6,,3/30/2017,20,6
0.9,99,,,2.9,-2.2,,7.5,62.9,,3/30/2017,16.1,5
2.5,100,,,5.2,-3.4,,4.5,67,,3/30/2017,12.2,7.8
0.9,101,,,3.6,-0.9,,9.3,58.4,,3/30/2017,18.9,7.3
3.1,102,,,6.4,5.2,,7.8,76.5,,3/30/2017,11.2,7.9
2.9,104,,,5.1,7.8,,11.3,50.8,,3/30/2017,15.8,8.4
3.3,105,,,5.4,9.5,,12.2,42.1,,3/30/2017,17.4,8.3
2.4,106,,,4.9,9.2,,12.6,52.4,,3/30/2017,16.6,7.4
1.9,108,,,4.4,4.1,,10.6,50,,3/30/2017,17.1,7
2.3,112,,,5,5.1,,9.2,65.5,,3/30/2017,14.4,6.7
0.7,114,,,1.7,1.1,,9.8,45.5,,3/30/2017,17.6,3.2
5.6,115,,,9.6,5.8,,9.3,45.3,,3/30/2017,13.7,16.1
1.8,119,,,4.9,0.8,,8.7,66.3,,3/30/2017,17.3,6.8
0.9,121,,,3.3,-0.9,,10,50.5,,3/30/2017,19.5,4.8
1,127,,,2.7,-0.2,,9.5,49.9,,3/30/2017,19.2,4.7
1.7,129,,,4.3,-1.7,,7.8,73,,3/30/2017,16,6.7
3.3,130,,,5.8,2.6,,10.2,59.9,,3/30/2017,15.5,7.9
1.3,131,,,3.3,2.9,,10.8,41.4,,3/30/2017,18.8,5.9
1.4,133,,,3.4,2.1,,11.2,45,,3/30/2017,19.5,6.4
3.1,135,,,6.4,2.3,,10.2,44.9,,3/30/2017,18.7,8.7
1.8,136,,,6.2,0.8,,10.4,59,,3/30/2017,20.3,10.4
1.6,137,,,4.8,3.6,,13.1,38.9,,3/30/2017,20.7,8
3.3,138,,,4.7,7.6,,12.3,64.4,,3/30/2017,17.8,7.3
1.8,140,,,5.4,1.8,,9.1,76.8,,3/30/2017,15.8,7.1
2.2,143,,,6,5,,11.9,58,,3/30/2017,20.2,9.3
1.5,146,,,6,3.8,,10.6,64.5,,3/30/2017,19.3,8.6
2.7,152,,,6.2,6.5,,12,61.3,,3/30/2017,18.2,9.4
2.4,155,,,6.3,6.9,,11.8,61,,3/30/2017,19,9.8
1.3,156,,,4,4.7,,11.8,64.4,,3/30/2017,20.4,7
2.8,159,,,5.8,7.7,,12.5,60,,3/30/2017,18.1,9.2
2.1,162,,,6.1,5.7,,11.9,68.4,,3/30/2017,19.9,8.2
3.5,165,,,6.1,4.5,,9.4,79.9,,3/30/2017,15.6,8.3
1.6,168,,,4.6,7.6,,12,55.6,,3/30/2017,17.8,6.5
5,169,,,6.9,4.3,,7.5,91,,3/30/2017,12.2,10
1.2,170,,,3.7,7,,12.1,67.3,,3/30/2017,18.7,5.6
2.3,172,,,7.2,-1.2,,8.5,71.5,,3/30/2017,17.6,10.7
1.6,174,,,4.4,2,,10.1,67.9,,3/30/2017,19.6,7.4
1.7,177,,,4.8,-0.9,,8.9,58.4,,3/30/2017,17.2,8.2
2.1,184,,,3.6,11.1,,12.8,69,,3/30/2017,15,5.8
4.8,185,0,,7.5,10.3,,11.6,76,,3/30/2017,13.6,11.4
2.6,188,,,5.2,9.1,,12.4,68.9,,3/30/2017,16.4,8.6
1.4,189,0,,3.2,10,,13.4,72.5,,3/30/2017,16.8,4.7
1.2,192,,,3.6,4.1,,10.6,62.4,,3/30/2017,20.3,6.8
2,201,,,4.7,0.8,,9,58.6,,3/30/2017,14.7,7.2
1.6,202,,,3.5,0,,10.3,46.6,,3/30/2017,19.3,5.6
1.5,203,,,3.4,-1.5,,9.6,46.4,,3/30/2017,19.6,8.3
1.7,211,,,4.4,-1.3,,8.3,54.6,,3/30/2017,18,6.6
1.1,212,,,2.9,-1.1,,9.3,49.5,,3/30/2017,19.4,4.9
1.5,216,,,4.6,-1.2,,6.5,56.9,,3/30/2017,15.4,7.2
1.4,217,,,5.6,-1.8,,8.2,49.4,,3/30/2017,18.5,9.4
1.2,221,,,3.2,-3.1,,8.3,52.1,,3/30/2017,18.5,6.7
1.4,226,,,4.6,-1.9,,9.8,48.3,,3/30/2017,19.5,8
1.6,232,,,3.7,-1.4,,9.1,49.9,,3/30/2017,18.1,7.1
1.2,235,,,3.8,0.7,,9.3,60.9,,3/30/2017,15.7,6.4
1.2,236,,,3.4,-0.8,,10.4,46.6,,3/30/2017,19.3,6.3
1.1,238,,,3.3,-0.7,,9.8,56.4,,3/30/2017,18.3,6.2
2.1,243,,,4.7,1.1,,8.9,66.8,,3/30/2017,15.1,8.3
1.3,244,,,4.1,-0.3,,8.9,65.1,,3/30/2017,19.1,6.2
1.3,245,,,4.4,0.7,,9.3,62.3,,3/30/2017,17.7,7
1.5,247,,,3.5,3.6,,11.1,60.4,,3/30/2017,19.7,7
1.7,248,,,5,1.4,,8.8,65.3,,3/30/2017,17.4,8.2
1.7,251,,,5.3,-0.4,,9.6,65.5,,3/30/2017,18.1,9.2
1.9,252,,,5.3,-1.4,,7.6,69.1,,3/30/2017,15.5,9.4
2.9,253,,,5.8,6.4,,12.3,63.6,,3/30/2017,19.6,8.7
1.5,254,,,5,-0.8,,8.6,64.4,,3/30/2017,18.1,8.8
1.4,255,,,3.8,6.5,,12.4,60.6,,3/30/2017,19.8,7
2.3,257,,,5.5,4.8,,13,61.1,,3/30/2017,20.9,9.3
1.5,258,,,5.2,5.4,,11.5,67.3,,3/30/2017,18.5,8.9
2.3,259,,,5.5,2.7,,11.1,67.6,,3/30/2017,19.2,8
1.7,260,,,5.4,5.2,,11.7,70.1,,3/30/2017,19.7,7.5
1.7,261,,,5.2,0.9,,9.7,64.5,,3/30/2017,18.5,8.3
0.9,262,,,3.9,2.6,,10.7,70.6,,3/30/2017,19.4,6.6
1,263,,,3.4,4.7,,11.1,69.6,,3/30/2017,20.7,4.3
0.7,264,,,3,3,,11.1,61.4,,3/30/2017,21.8,6
1,266,,,3.4,7,,12.5,67.9,,3/30/2017,19.9,4.6
2.4,268,,,5.3,3.3,,9.4,70.3,,3/30/2017,14.5,7.4
1.4,271,0.1,,3.6,-3.2,,7.6,57.5,,3/30/2017,18.9,7.4
1.7,272,,,4,0.1,,9.5,49.1,,3/30/2017,19.8,7
1.9,273,,,5,2.8,,12,35.5,,3/30/2017,20.2,9.8
1.1,276,,,4.8,0.1,,8.1,66.1,,3/30/2017,19.7,6.3
3.3,277,,,7.6,5.6,,11.6,49,,3/30/2017,18.8,10.6
1,278,,,2.9,1.1,,10.4,58.4,,3/30/2017,20.6,4.7
1,279,,,2.8,2.6,,12.1,54.5,,3/30/2017,19.7,5.2
1.7,281,,,4.2,2.8,,11,63.3,,3/30/2017,20.4,7.7
2.8,283,,,5.6,1.9,,11.3,58.8,,3/30/2017,19.7,9
1.1,284,,,3.6,2.5,,10.3,60.4,,3/30/2017,19.3,6.3
1.2,285,,,4.5,3.8,,11.5,55.5,,3/30/2017,20.5,7.3
0.9,288,,,3.6,3.9,,12.3,58,,3/30/2017,21.1,7.1
1.5,289,,,3.4,4,,11.3,59.5,,3/30/2017,20.1,5.6
1.7,294,,,4.1,5.6,,12.2,64.9,,3/30/2017,19.2,7.6
1,295,,,2.4,5.6,,11.3,66.5,,3/30/2017,19,4.1
1.8,90,11.8,,5.8,5.2,,6.7,90,,3/31/2017,10.3,9.3
0.9,93,11.5,13.08,3.1,5.6,,7,80,,3/31/2017,10.6,6.2
2.6,95,9.2,,5.9,4.1,,5.9,81.5,,3/31/2017,9,8.5
1.1,98,11.2,,3.9,4.6,,7.3,74.6,,3/31/2017,9.9,7.2
2,99,3.8,,5.4,1.9,,6,84.4,,3/31/2017,9,8.2
2,100,6.9,,4.5,0,,1,92.6,,3/31/2017,3.1,7.6
1.7,101,10.2,,3.4,5.8,,7,89.5,,3/31/2017,10.6,5.9
2.7,102,,,4.2,4.1,,6.6,73.8,,3/31/2017,9.5,8.2
1.3,104,7.5,16.92,4.3,4.6,,6.5,88.4,,3/31/2017,9.5,6.9
1.6,105,6.5,,3.7,5.1,,7.2,77.9,,3/31/2017,9.9,6.9
1.8,106,5.2,,5.3,6.8,,8.8,81.3,,3/31/2017,11.1,8.1
2.4,108,1.5,9.17,4.9,4.9,,8.6,70.6,,3/31/2017,12.4,9.8
3,112,0.8,3.92,5.6,7.1,,9.2,75.5,,3/31/2017,12.2,7.7
1.6,114,5.6,,4,5.4,,7.7,71.8,,3/31/2017,10.4,5.9
4.6,115,0.2,0.9,6.4,5.1,,6.8,60.9,,3/31/2017,10.3,9.2
1.8,119,1.2,5.83,5.1,5.4,,8.7,78.6,,3/31/2017,12.9,7.2
2.2,121,4,,4.1,5.1,,7.8,78.8,,3/31/2017,11,5.6
1.9,127,6,,4,6.2,,8.9,67.3,,3/31/2017,11.6,6.6
2.4,129,,,6.7,5.3,,8.9,82.3,,3/31/2017,14.2,9.3
1.9,130,7.1,,4.5,5.8,,7.3,86.5,,3/31/2017,10,5.9
1.9,131,4.6,7.83,3.9,7.7,,9.9,69.8,,3/31/2017,13,6.5
1.6,133,3.9,7.58,3.8,8,,10,76.5,,3/31/2017,14.6,5.8
2.5,135,6.4,,5.1,5.4,,7.3,79.6,,3/31/2017,9.6,7.2
1.6,136,3.4,10.32,3.6,5.7,,7.8,75.8,,3/31/2017,9.6,5.5
1.5,137,4.1,,3.7,6.3,,8.5,78,,3/31/2017,10.2,5.9
3.2,138,0.5,9.33,5.1,7.6,,9.7,76.3,,3/31/2017,11.6,7.7
2.1,140,2.1,,6.1,6.7,,8.8,92.8,,3/31/2017,14.2,8.2
3.3,143,0.5,5.17,5.1,7.3,,9.3,71,,3/31/2017,11,9
1.7,146,1.6,6.67,5.4,6.4,,9.8,75.9,,3/31/2017,15.1,8.4
2.4,152,3,4.33,4,7,,9.5,73.9,,3/31/2017,11.4,7
2.1,155,0,5.95,3.4,8.2,,10.4,63.6,,3/31/2017,12.5,7.2
1.3,156,0,7.13,3.2,7.4,,10.9,68.6,,3/31/2017,16.6,6.7
3.3,159,0,6.42,4.8,8.6,,9.9,68.9,,3/31/2017,11.4,11.1
2.2,162,2.7,,4.7,8.7,,10.6,72.6,,3/31/2017,13.4,8.1
3.1,165,2.1,6.62,8.6,7.1,,9.2,90.8,,3/31/2017,13.6,11.6
2.4,168,4.9,13.95,7.5,8.9,,10.6,65.5,,3/31/2017,13.1,11
3.2,169,2,6.1,5.4,5.8,,7.7,97.6,,3/31/2017,12,9.6
1.5,170,3.9,,5.1,7.3,,9.9,85.9,,3/31/2017,13.7,7.2
1.9,172,1.4,,8,6,,8.8,78.8,,3/31/2017,14.7,10.9
1.1,174,2.5,,3,6.7,,9.3,81.3,,3/31/2017,14.2,4.9
2,177,0,,5.2,6.1,,10.5,67.3,,3/31/2017,14.7,8.9
3.2,184,13.4,11.33,7.7,9.4,,10.7,78.3,,3/31/2017,12.9,11.8
6.6,185,8.4,,11.2,8.4,,9.6,83,,3/31/2017,11.7,15.2
3,188,11.9,,6.4,7.7,,9.6,83.9,,3/31/2017,12,10
2,189,6.2,,5.6,8.9,,10.7,75.4,,3/31/2017,13.4,10.3
1.1,192,2.6,,3.6,7.2,,9.9,69.9,,3/31/2017,13.6,6
2,201,0.1,,4.5,3.8,,8.2,73.1,,3/31/2017,11.7,7
1.2,202,5.5,,2.8,6.1,,7.9,76.9,,3/31/2017,10.3,4.9
