avgWs,stnId,sumRn,sumRnDur,maxWs,minTa,ddMefs,avgTa,avgRhm,ddMes,tm,maxTa,maxInsWs
4.9,169,,,7.8,8.1,,10.2,63,,3/30/2021,14.5,10.7
1.1,170,,,4.6,9,,13.9,40.6,,3/30/2021,20.9,7
2.9,172,,,7.9,5.4,,10.4,60.3,,3/30/2021,18.4,11.3
2.6,174,,,5.8,5.7,,13.1,40.3,,3/30/2021,21.9,11
1.3,177,,,4,2.8,,10.2,53.3,,3/30/2021,17.8,6.4
1.7,184,,,4.8,11.4,,14.3,48.9,,3/30/2021,19.1,6.7
5.2,185,,,9.1,10.9,,13.4,66.4,,3/30/2021,18.1,11.5
2.5,188,,,4.3,9.3,,13.6,30,,3/30/2021,19.7,12.4
1.4,189,,,3.4,12.8,,15.5,60.8,,3/30/2021,19.3,6
0.7,192,,,2.1,5.8,,12.2,52.3,,3/30/2021,22,4.6
1.9,201,,,5.4,0.4,,8.2,59.5,,3/30/2021,16.8,8
1.4,202,,,3.5,1.4,,10.6,52,,3/30/2021,19.4,7.1
1.3,203,,,3.3,0.3,,10.9,46.4,,3/30/2021,19.9,6
1.3,211,,,4.2,0.1,,9.2,50.8,,3/30/2021,18.6,8.3
1.1,212,,,3,-0.1,,9.2,50.6,,3/30/2021,19.3,6.8
1.2,216,,,2.9,1.8,,8.6,33,,3/30/2021,16.3,6.1
1.5,217,,,5.2,0.4,,9.1,45.1,,3/30/2021,19.4,10.5
1.2,221,,,4.5,-0.7,,8.9,50.4,,3/30/2021,18.2,7.3
1.2,226,,,3.9,2.1,,10.2,51.4,,3/30/2021,18.8,8.4
1.4,232,,,4.1,1.6,,10.1,48.8,,3/30/2021,18.7,7.4
1.3,235,,,4.9,4.3,,10.8,52.5,,3/30/2021,18.2,7.6
1.2,236,,,3.9,3.8,,11.5,45.3,,3/30/2021,19.9,7.8
1,238,,,3.1,3.5,,10.8,49.8,,3/30/2021,19,6.4
1.5,239,,,4.5,5,,11.7,35.6,,3/30/2021,18.8,7.2
1.6,243,,,4.3,6.1,,10.6,67.9,,3/30/2021,17.7,8
1.2,244,,,3.5,3.9,,10.7,54.6,,3/30/2021,20.1,7.1
1.9,245,,,5.8,5.3,,10.3,55.3,,3/30/2021,17.8,8.7
1.6,247,,,3.4,6,,12.3,47.8,,3/30/2021,21.4,6.4
1.7,248,,,5,2.3,,9,57.9,,3/30/2021,18.5,7.4
1.9,251,,,5.3,5.5,,11.3,51.6,,3/30/2021,18.2,8.9
1.8,252,,,5,5.6,,10.1,60.4,,3/30/2021,17.7,9
2.2,253,,,5.1,9.9,,14,41.1,,3/30/2021,21.9,8
1.5,254,,,5.5,6.3,,12.4,48.6,,3/30/2021,21.1,9.5
1.7,255,,,4.2,11.2,,15.4,36.9,,3/30/2021,22.4,6.7
1.4,257,,,3.2,9.2,,14.6,44,,3/30/2021,22.6,5.7
2.9,258,,,6.1,5.5,,12.8,48.6,,3/30/2021,20.8,8.1
1.5,259,,,5.7,7.1,,13.1,48.9,,3/30/2021,22,8.3
1.1,260,,,3.3,5.5,,11.8,56.3,,3/30/2021,21.4,5.3
1.5,261,,,7.2,4.1,,10.4,65.3,,3/30/2021,19.4,10.2
0.9,262,,,3.9,5.2,,12.1,48.6,,3/30/2021,21.4,5.6
1.5,263,,,3.8,5.5,,12.9,39.3,,3/30/2021,22.2,6
1.4,264,,,4.4,4.9,,12.9,37,,3/30/2021,23,6.6
1,266,,,2.8,9.3,,14.4,34.5,,3/30/2021,20.9,3.3
2.1,268,,,5.4,5.9,,10.8,69,,3/30/2021,16.9,8.6
1.5,271,,,4.9,1.2,,8.3,46.9,,3/30/2021,17.5,8.2
3.4,272,,,6.1,5.6,,11.9,33.1,,3/30/2021,18.8,10.8
2.4,273,,,6,4.5,,12.6,31,,3/30/2021,19.7,12
2.4,276,,,4.7,3.2,,11.6,33.1,,3/30/2021,20,9
2.4,277,,,6,4.5,,11.3,41,,3/30/2021,18.5,8.9
1.1,278,,,4.3,4,,11.7,46.4,,3/30/2021,20.7,7.5
1.2,279,,,2.5,8.2,,13.8,29.5,,3/30/2021,21.3,5.8
2.2,281,,,4.9,6.1,,13.2,37.9,,3/30/2021,20.6,8
3.2,283,,,6.5,6,,12.9,38.3,,3/30/2021,20.9,9.2
1.2,284,,,4.4,5.2,,11.9,41.9,,3/30/2021,21.3,7.5
0.7,285,,,2.4,7.1,,12.9,48,,3/30/2021,21.5,5.2
0.7,288,,,2.9,7.6,,13.7,39.4,,3/30/2021,21.5,5.1
1.5,289,,,4.4,7.4,,14,35.4,,3/30/2021,22.7,7.7
1.1,294,,,3.4,9.2,,13.4,44.8,,3/30/2021,20.3,7.1
1.1,295,,,2.5,8.9,,13.2,44.5,,3/30/2021,20.1,4.5
1.3,90,,,3.1,5.4,,11.1,67.1,,3/31/2021,15.2,5
0.9,93,,,2.7,0.6,,11.8,52.9,,3/31/2021,22.8,5.2
0.7,95,,,2.6,0.2,,11,57.3,,3/31/2021,21.7,4.8
0.9,98,,,2.4,1.7,,12.7,47.5,,3/31/2021,23.9,5.7
0.9,99,,,2.4,-0.3,,11.1,60.6,,3/31/2021,22,4.8
1.4,100,,,4.6,-3.8,,5.2,65.6,,3/31/2021,15,8.3
1,101,,,2.4,2.2,,12.7,48.4,,3/31/2021,23.5,3.6
1.9,102,,,4.9,5.8,,11.4,25.8,,3/31/2021,17.1,6.6
0.9,104,,,2.5,6.7,,11.6,58.8,,3/31/2021,16.1,4.6
1.8,105,,,4.2,6.2,,13.2,54.6,,3/31/2021,19.6,6.8
2,106,,,4.4,5.5,,11.2,61.6,,3/31/2021,15.3,7.7
1.8,108,,,3.6,5.9,,14.5,41,,3/31/2021,22.9,6
1.9,112,,,4.5,6.6,,12.7,46,,3/31/2021,19,6.8
0.7,114,,,1.7,4,,13.5,39.3,,3/31/2021,22.9,3.2
1.9,115,,,4.2,8.1,,11.1,57.9,,3/31/2021,15.5,5.8
1.1,119,,,3.5,2.2,,12.6,54.8,,3/31/2021,22.9,6
0.8,121,,,2.8,1.2,,12.6,42.4,,3/31/2021,23,4.6
0.8,127,,,2,1.5,,12.4,45.8,,3/31/2021,23.2,4.2
1.6,129,,,3.7,1.5,,12.2,42.8,,3/31/2021,23.4,6
2.1,130,,,4.1,3.2,,9.6,75.1,,3/31/2021,14.6,5.1
0.9,131,,,2.4,5.4,,15.2,30.1,,3/31/2021,23.8,4.4
1,133,,,2.2,4,,14.3,38.6,,3/31/2021,24.4,4.1
1.6,135,,,5.3,0.5,,12.2,41.1,,3/31/2021,21.7,7.3
1.6,136,,,5.4,2.5,,12.2,50.1,,3/31/2021,22.3,9.7
1.2,137,,,2.9,2.2,,13.1,47.6,,3/31/2021,22.9,5.7
2.3,138,,,4.8,7,,12.4,62.3,,3/31/2021,17.5,6.1
0.9,140,,,3.4,4.7,,12.4,51.1,,3/31/2021,22.8,5.8
2.1,143,,,5.6,4.7,,13.6,58.6,,3/31/2021,23.1,9
1.4,146,,,3.1,5,,14.2,43.9,,3/31/2021,23.7,5.5
1.7,152,,,4.3,6.1,,12.4,67,,3/31/2021,19.1,5.3
1.5,155,,,5.1,6.9,,12.4,61.4,,3/31/2021,19.2,7
0.9,156,,,2.4,7.2,,15.3,43.6,,3/31/2021,24,4.4
2.6,159,,,4.9,9.6,,13.9,61,,3/31/2021,19.2,9.4
1.9,162,,,3.7,8.1,,13.8,67.8,,3/31/2021,19.8,5.9
2.1,165,,,4.2,7.2,,13.8,54.8,,3/31/2021,21.1,5.3
2.3,168,,,6.7,9.9,,13.9,59.1,,3/31/2021,18.3,9.1
3.6,169,,,7.9,7.8,,12.6,58.4,,3/31/2021,18.8,10.4
2.5,170,,,5.9,7.3,,13.2,64.6,,3/31/2021,20,7.8
1.9,172,,,6.1,2.1,,11.7,58.4,,3/31/2021,22.6,7.7
1.3,174,,,4.4,1.6,,11.6,62.4,,3/31/2021,21.3,7.5
1.1,177,,,3.3,0.8,,12.2,48,,3/31/2021,22.1,4.7
3.3,184,,,6.9,12.1,,16.2,58.6,,3/31/2021,20.6,12.2
2.5,185,0,,5.2,11.3,,16.2,56.6,,3/31/2021,19.8,6.1
2.2,188,,,4.1,8.5,,15.1,51.4,,3/31/2021,18.7,6.1
2.5,189,,,4,13.1,,16.3,59.5,,3/31/2021,20,8
0.7,192,,,2.6,2.8,,12.1,65,,3/31/2021,22.2,4.8
1.5,201,,,4,1.4,,11.5,52.8,,3/31/2021,20.7,6
0.7,202,,,2.3,3,,12.7,52.4,,3/31/2021,23,3.6
0.6,203,,,1.9,1,,12.8,46.4,,3/31/2021,23.3,5.3
1.4,211,,,4.1,1.4,,11,54,,3/31/2021,22.7,7.8
0.8,212,,,2.3,0.8,,11.9,46.1,,3/31/2021,23.2,4.3
1.2,216,,,4.8,-0.2,,8.5,51.6,,3/31/2021,18.5,7.1
1.4,217,,,4.8,0.2,,10.8,46,,3/31/2021,22.8,8
0.8,221,,,2.6,-0.2,,11.7,50,,3/31/2021,22,4.2
0.8,226,,,3,-0.1,,12.2,51.4,,3/31/2021,23.2,5.2
0.9,232,,,2.8,0.2,,12.2,46.9,,3/31/2021,23.2,5.8
1.1,235,,,4,2.8,,11.8,48.9,,3/31/2021,21.7,5.9
0.8,236,,,3.5,1.8,,12.5,53.6,,3/31/2021,24,6.4
0.7,238,,,2,0.4,,11.9,47.9,,3/31/2021,23.6,4.4
0.8,239,,,2.6,3.8,,13.7,33.9,,3/31/2021,23.3,4
1.2,243,,,4.1,3.7,,11.7,61.4,,3/31/2021,22.6,6.3
0.8,244,,,2.5,0.9,,12,54,,3/31/2021,23.7,5.1
1.1,245,,,3.1,2.9,,12.5,49.3,,3/31/2021,22.4,5.2
1.5,247,,,3.1,2.2,,13.1,53,,3/31/2021,23.6,5.1
0.9,248,,,3.2,-0.6,,10.9,58.9,,3/31/2021,22.3,4.9
1.2,251,,,3.6,3.7,,12.6,47.8,,3/31/2021,23.1,5.4
1.3,252,,,4.3,2.2,,12,51.4,,3/31/2021,21.6,7.1
1.7,253,,,4.6,6.2,,13.3,59.6,,3/31/2021,21.4,6.7
0.9,254,,,3.5,2.3,,13.2,53.9,,3/31/2021,23.9,6.3
1.2,255,,,3.3,7.9,,14.7,58.8,,3/31/2021,22.6,5.7
2,257,,,5.4,5.9,,13.9,63,,3/31/2021,22.4,9.9
2.3,258,,,4.2,3.7,,12.6,65.4,,3/31/2021,21.8,5.6
1.2,259,,,3.6,4,,12.9,60.1,,3/31/2021,21.9,6.4
1.4,260,,,4.3,2.2,,12.3,63.5,,3/31/2021,20.4,6.3
2,261,,,6.9,1.7,,12.4,59.6,,3/31/2021,20.7,9.4
1.2,262,,,3.4,3.3,,12.1,62.3,,3/31/2021,20.2,5.7
1.2,263,,,3.4,2.4,,12.6,47.5,,3/31/2021,23.2,5.5
1,264,,,3.6,0.4,,11.9,52.9,,3/31/2021,23.7,5.9
1.3,266,,,3.3,8.4,,14.8,48.5,,3/31/2021,22.1,4.4
1.4,268,,,5.3,3.6,,13.6,56.5,,3/31/2021,21.8,7.9
1.2,271,,,3.7,-1.8,,8.9,57,,3/31/2021,19.8,6.3
1.6,272,,,3.1,0.9,,11.6,51.5,,3/31/2021,21.6,4.8
1.6,273,,,4.8,2.2,,12.8,44.6,,3/31/2021,21.9,10
1.9,276,,,5.5,-1.5,,9.8,58.9,,3/31/2021,22.7,9
2,277,,,4.3,2.7,,10.2,68.1,,3/31/2021,17.8,7.3
0.8,278,,,2.7,-0.4,,11.7,54.9,,3/31/2021,23.3,5.8
0.8,279,,,2.1,3.8,,13.9,43.8,,3/31/2021,23,4.1
1.4,281,,,4.7,1.4,,11.3,63,,3/31/2021,22,9.4
2,283,,,6.5,2.4,,11.2,68.1,,3/31/2021,22,9.3
1,284,,,3.6,0.8,,12,50.5,,3/31/2021,22.9,5.4
0.7,285,,,2.3,2.7,,13.1,57.3,,3/31/2021,23,4.1
0.8,288,,,3.7,4,,13,56.4,,3/31/2021,22.8,7.5
1.2,289,,,3.7,2,,12.8,53.6,,3/31/2021,22.9,7.2
1.6,294,,,4.3,7.1,,13.3,67.5,,3/31/2021,19.3,8.2
0.9,295,,,2.5,6.3,,12.8,61.8,,3/31/2021,20.3,4.1
1.8,90,,,3.5,7.3,,10,88.4,,4/1/2021,13.1,5.1
2.5,93,,,6.8,5.3,,14.1,46.4,,4/1/2021,21.8,11.7
2.1,95,,,4.8,5.8,,14.5,42,,4/1/2021,22.9,9
2.2,98,,,5.5,6.9,,15.9,40.3,,4/1/2021,24.4,9.4
2.9,99,,,5.4,6.7,,16.5,37.4,,4/1/2021,24.1,8.8
2.2,100,,,4.3,-1.1,,6.1,83,,4/1/2021,10.8,9.4
3.3,101,,,5.9,8,,14.4,44.1,,4/1/2021,21.7,8.3
3.6,102,,,8.1,9.5,,14.8,26.8,,4/1/2021,19.5,12.8
1,104,,,2.4,6.9,,10.4,80.5,,4/1/2021,14,4.3
1.8,105,,,3.7,7.4,,11.5,73.6,,4/1/2021,16.3,6.2
1.6,106,,,3.8,6.4,,10.7,74.8,,4/1/2021,14.7,5.4
3.5,108,,,6.7,12,,17.7,33,,4/1/2021,24,12.4
3.8,112,,,6.3,11.7,,17.8,24.8,,4/1/2021,23,10.4
1.4,114,,,3.1,7.6,,15.7,31.5,,4/1/2021,22.5,7.6
3.8,115,,,8.3,8.4,,10.9,73.9,,4/1/2021,14.5,12
3.4,119,,,6.6,7.9,,16.8,39.1,,4/1/2021,23.8,11.6
2.7,121,,,7.8,4.9,,14.3,35.8,,4/1/2021,23.7,11.9
3.3,127,,,7.5,6.3,,14.7,34.9,,4/1/2021,21.6,13.1
3,129,,,6.1,8,,16.2,32,,4/1/2021,23.2,9.3
2,130,,,4,5.5,,10.6,77.3,,4/1/2021,15.2,4.9
2.5,131,,,5.6,11,,16.4,31.8,,4/1/2021,22.3,10
3.7,133,,,7.3,11.1,,15.8,41,,4/1/2021,21.6,13.3
4.8,135,,,8.5,5.3,,12.2,46.5,,4/1/2021,18.3,14.5
2.6,136,,,7,5.5,,12.3,50.3,,4/1/2021,18.2,13.3
2.2,137,,,5.4,6,,13.1,52.4,,4/1/2021,19.8,10.6
4.7,138,,,7.3,9.9,,13.4,69.8,,4/1/2021,15.4,9.5
2.1,140,,,4,6.9,,16.3,40.5,,4/1/2021,23.1,7.7
5.2,143,,,8.9,9.2,,13.5,63.1,,4/1/2021,17.7,12.2
2.6,146,,,5.3,8.7,,16.8,33.5,,4/1/2021,25.1,10.3
3.2,152,,,5.3,10.2,,13.4,66,,4/1/2021,16.8,8
3,155,,,6.7,8.8,,14.5,39.8,,4/1/2021,19.6,10.4
2.5,156,,,6,10.6,,16.7,36.6,,4/1/2021,22.7,8.7
4.8,159,,,9.2,11,,14.3,54.4,,4/1/2021,18.6,19.2
2.8,162,0,,4.9,10.9,,14.8,51.9,,4/1/2021,19.4,10.6
2.6,165,,,5.1,12.4,,16.3,36.8,,4/1/2021,19.5,8.6
7.3,168,,,11.9,11.9,,15,43.4,,4/1/2021,18.1,16.7
3.7,169,0,2.62,7.3,11.3,,14,55.9,,4/1/2021,16.2,11.2
5.7,170,0,,9.5,12.1,,14.9,51.4,,4/1/2021,16.6,13.3
2.8,172,,,7.1,6.4,,15.4,41.1,,4/1/2021,22.4,11.4
3,174,,,7.4,4.2,,14,48.5,,4/1/2021,19.3,13.8
2.5,177,,,6.9,4.8,,14.5,42.9,,4/1/2021,21.6,9.7
4,184,8.8,9.63,6.8,13.8,,15.2,76.9,,4/1/2021,17.5,15
3.3,185,18.6,,9,13.5,,15.6,76.5,,4/1/2021,18.9,12.9
3.9,188,8.3,,5.3,14,,15.5,61.9,,4/1/2021,17.9,9.2
4.5,189,23.9,9.83,6.9,13.4,,15,84.5,,4/1/2021,17,13.1
1.8,192,,,4.3,5.3,,14,53.3,,4/1/2021,21.4,9.4
2.1,201,,,4.2,7.8,,16.5,35.6,,4/1/2021,23.2,7.4
2,202,,,4.8,6.7,,15.4,41.6,,4/1/2021,23.2,7.7
2.1,203,,,5.1,4.9,,15,40.9,,4/1/2021,23.3,10.1
2.8,211,,,5.4,5.2,,12,55.6,,4/1/2021,18.4,9.6
1.4,212,,,3.8,4.8,,13.8,47.1,,4/1/2021,22.6,7.6
1.3,216,,,4.6,0.8,,7.5,56,,4/1/2021,13.6,7.6
2.1,217,,,4.6,3.5,,11.4,48,,4/1/2021,18.8,9.8
2.3,221,,,5.1,4,,13.1,42.9,,4/1/2021,20.5,9.6
2.4,226,,,5.9,6.5,,13.5,46.5,,4/1/2021,20.3,14.7
3.9,232,,,8.4,6,,14.4,41.1,,4/1/2021,20.8,13.8
2.5,235,,,5.4,5.9,,15.8,36.5,,4/1/2021,22.5,10
2.3,236,,,5.6,5.2,,14.7,46.5,,4/1/2021,21.6,11.6
2.2,238,,,5.1,4.8,,13.7,45.3,,4/1/2021,21.4,10.7
3.4,239,,,6,11.2,,15.6,34.3,,4/1/2021,20.7,9.8
2.3,243,,,5.6,5.4,,15.6,50.3,,4/1/2021,23.6,8.7
2.3,244,,,5.2,3.7,,13.6,45.5,,4/1/2021,19.3,10.1
1.9,245,,,4.8,6.7,,15.6,41.5,,4/1/2021,22.5,7.5
5.3,247,,,9.6,7.8,,15,46,,4/1/2021,21,15.5
3.3,248,,,7.8,2.1,,11.9,50.4,,4/1/2021,17.5,13.6
1.6,251,,,3.7,7.4,,15.4,41.6,,4/1/2021,22.3,7.5
1.4,252,,,4,6.7,,15.6,43.5,,4/1/2021,22.1,7.1
1.8,253,,,4.6,10.2,,14.6,47.8,,4/1/2021,20.6,13.1
1.9,254,,,4.6,5.7,,15,47.3,,4/1/2021,21.9,8.4
2.7,255,,,5.3,9.6,,15.5,46.6,,4/1/2021,20.6,12.8
4.6,257,,,8.3,11.7,,14.9,55.6,,4/1/2021,20.7,18.8
4.5,258,,,8.7,7.4,,14.7,53.4,,4/1/2021,19.2,13
3.8,259,,,6.7,11.2,,15.5,44.5,,4/1/2021,18.2,14.1
3.1,260,0,,6.8,8.2,,15.2,42.1,,4/1/2021,18.2,11
5.2,261,0,,8.8,10.4,,15.6,39.3,,4/1/2021,17.8,14
2.1,262,0,,4.9,8.2,,14.9,41.5,,4/1/2021,18.3,11.3
3,263,,,7.3,4.2,,14,40.3,,4/1/2021,21.5,11.4
2.2,264,,,5.7,3.5,,12.7,52.8,,4/1/2021,20.6,11.6
4.4,266,,,7.5,10.5,,15.3,40.9,,4/1/2021,20.1,9.6
2.7,268,0.3,,6.1,11.2,,16.4,42.4,,4/1/2021,18.6,13
2.4,271,,,5.7,0.6,,9.1,54.8,,4/1/2021,14.9,10.3
2.5,272,,,5.1,3.1,,11.3,51.6,,4/1/2021,19.9,8.7
3.3,273,,,8.2,5.2,,12.3,49.3,,4/1/2021,19.2,13.6
2.5,276,,,6.6,1.1,,10.1,57.3,,4/1/2021,17.7,11
3.4,277,,,6.7,4.6,,11.6,69.1,,4/1/2021,18.4,10.1
1.8,278,,,6.3,2.8,,11.3,59.3,,4/1/2021,20,12.2
1.2,279,,,3,6.3,,13.4,48.6,,4/1/2021,20.1,6.6
3,281,,,7.1,4.3,,11.8,63,,4/1/2021,17.7,14
3.7,283,,,7.5,4.6,,12.1,64.9,,4/1/2021,18.4,12.5
1.8,284,,,4.6,3,,11.9,56.6,,4/1/2021,19.2,9.4
2,285,,,4.8,5.5,,13.6,59.1,,4/1/2021,21.6,9.5
1.5,288,,,4.8,5.3,,13.8,47.9,,4/1/2021,20.5,9.1
1.3,289,,,4,5,,12.9,55.5,,4/1/2021,20,7.6
2.8,294,,,5.2,10.4,,14.6,53,,4/1/2021,19.3,11.6
2.6,295,,,5.8,7.7,,14.1,53.3,,4/1/2021,18.7,10.8
1.4,90,,,3.9,7.3,,11.3,83.4,,4/2/2021,15.5,5.6
1.4,93,,,3.8,9.9,,16.9,43.5,,4/2/2021,23.9,7.1
2.5,95,,,4.9,8.5,,15.7,49,,4/2/2021,23.6,7.7
1.4,98,0,,3.6,10.1,,17.3,38.4,,4/2/2021,24.2,6.7
1.9,99,,,4.3,10.3,,16.3,45,,4/2/2021,22.5,6.4
2.3,100,0,,4.5,2.7,,7.6,83.1,,4/2/2021,12.8,8.5
1.8,101,,,3.6,8.3,,16.5,44.5,,4/2/2021,24.4,5.4
3.8,102,0,15,7.2,9.9,,13.4,43.5,,4/2/2021,16.2,10.2
1.2,104,,,3.5,7.3,,11.4,74.6,,4/2/2021,15.2,5.9
1.7,105,,,3.3,7.9,,12.8,70.3,,4/2/2021,17.7,6.5
1.3,106,0,,2.6,6.5,,11.1,75,,4/2/2021,14.9,4.2
3.2,108,0,0.83,6.4,12.5,,17.8,35.6,,4/2/2021,23,10.9
3.1,112,0,1.92,6.6,13.8,,17.1,28.3,,4/2/2021,20.7,11.1
2,114,,,4.8,9.9,,17.5,37.8,,4/2/2021,24.2,8.1
4,115,,,7.1,8.3,,10.7,84.5,,4/2/2021,13.6,11.7
3,119,,,6.3,12.9,,17.5,40,,4/2/2021,22.3,10.1
2.9,121,,,6.4,9.4,,16.6,42.1,,4/2/2021,25.5,10
2.7,127,,,5.7,11.6,,17.1,40,,4/2/2021,22.9,10.7
2.8,129,,,5.8,12.6,,16.9,39.5,,4/2/2021,22.1,8
1.8,130,,,3.5,7.9,,11.4,77.9,,4/2/2021,14.3,5.2
2.5,131,0,0.5,4.2,13.3,,18.1,39,,4/2/2021,22.1,8.3
3.2,133,,,5.5,12.2,,17.6,50.5,,4/2/2021,23.5,10.1
4.5,135,,,6.3,9.8,,14.6,53.5,,4/2/2021,20.6,10.4
2.4,136,,,4.3,9.1,,14.3,55.5,,4/2/2021,19.5,8.2
1.7,137,,,2.9,10.3,,15.7,57.4,,4/2/2021,21.8,6.1
4.1,138,,,7.5,12.7,,13.5,73.9,,4/2/2021,15.2,9.6
2.1,140,0,,4.1,13,,17.9,45.9,,4/2/2021,23.6,7.9
4.5,143,,,7,12.2,,14.7,69,,4/2/2021,18.7,10
1.8,146,,,4.3,13.3,,19.6,39.5,,4/2/2021,26.1,7.1
2.7,152,0,0.17,4.7,11.9,,13.9,76.3,,4/2/2021,18.4,6.3
2.4,155,,,5.5,12.7,,15.8,57,,4/2/2021,21.1,10.7
1.7,156,0,1.17,4.5,13.8,,18.7,44.3,,4/2/2021,22.5,7.2
3.2,159,0,0.58,6.3,12.6,,15.7,65.3,,4/2/2021,22.2,13.2
2.6,162,,,5.1,13,,16.3,65.4,,4/2/2021,22.4,7.9
3.5,165,,,6.9,14.8,,18.4,48.9,,4/2/2021,21.8,9.5
6.3,168,,,11,13.4,,16,57.9,,4/2/2021,18.8,15.8
4.5,169,0,1.37,8.5,12.6,,15.1,64.9,,4/2/2021,20,11.7
5.8,170,0,,8.6,14.3,,16.3,61.9,,4/2/2021,19.1,12.6
2.7,172,,,6.3,13.1,,19.1,42.3,,4/2/2021,23.3,10.2
2.9,174,,,5.5,13.4,,17.2,54.1,,4/2/2021,21,9.8
1.2,177,,,4.1,10.4,,16.3,47.6,,4/2/2021,21.4,5.4
4.6,184,9.8,6.33,7.9,13.8,,17.2,79.3,,4/2/2021,19.9,15.3
8.5,185,16.7,,11.9,13.6,,18.6,77.3,,4/2/2021,21.6,16.1
3.5,188,2.3,,4.9,14.4,,16.4,72.6,,4/2/2021,17.8,8.7
4,189,0.4,5.33,5.2,14,,17.1,85.4,,4/2/2021,19.3,11.6
1.7,192,0,,3.1,12.6,,17.2,56.9,,4/2/2021,22.4,6.6
2.3,201,0,,4.5,11.5,,15.9,43.9,,4/2/2021,21.1,8.1
2.1,202,0,,3.7,10.8,,17.6,38.8,,4/2/2021,23.1,7.4
1.5,203,,,4.4,6.9,,16.5,45.5,,4/2/2021,23.4,7.8
2.9,211,,,5.7,8.5,,13.2,62.8,,4/2/2021,20,9.8
1.4,212,,,3.7,4.5,,15.2,50.1,,4/2/2021,25.7,8.3
1.2,216,,,3.9,2.8,,9.9,69.1,,4/2/2021,16.9,5.8
2,217,,,4.2,7.8,,15,47,,4/2/2021,22.9,7.2
2.5,221,,,4.2,9.8,,15.7,45.9,,4/2/2021,21.8,8
2.5,226,,,5,11.2,,15.9,53.3,,4/2/2021,20.5,10.8
3.1,232,0,,5.7,12.4,,17,44.9,,4/2/2021,21.4,10.2
2,235,,,4.1,13.4,,18.3,38,,4/2/2021,22.8,7.6
1.6,236,,,3.3,11.8,,17.6,45.6,,4/2/2021,22.9,7.5
1.9,238,,,4.6,12,,16.9,50.9,,4/2/2021,23.3,8.2
2.8,239,,,4.5,12,,17.1,43,,4/2/2021,22.3,7.2
2.3,243,,,4.9,13,,17.8,52.3,,4/2/2021,25.3,7.9
2.3,244,,,4.6,12.9,,17.9,46.9,,4/2/2021,23.1,7.7
2,245,,,4.1,13.8,,19.4,41.4,,4/2/2021,25.5,7.6
4.3,247,,,8.1,12.6,,18.1,50,,4/2/2021,24.1,14.3
2.1,248,,,6.8,10.1,,15.8,55.6,,4/2/2021,21.9,11
1.9,251,,,5.2,13.8,,19.6,40,,4/2/2021,24.2,9.4
1.9,252,,,5.4,13.3,,18.8,43.6,,4/2/2021,23.1,8.8
1.9,253,,,4.7,12.4,,16.6,59.8,,4/2/2021,21.5,8.3
2,254,,,3.6,13.4,,18.5,48.5,,4/2/2021,24.2,6.9
2.3,255,,,4.2,13.7,,17.8,58.9,,4/2/2021,22.6,8.2
4.4,257,,,7.3,13.1,,16.2,65.3,,4/2/2021,21.7,14.5
4.5,258,,,8,13.2,,16.6,62,,4/2/2021,20.3,10.9
4,259,,,6,14,,17,56.3,,4/2/2021,21.1,13
3.2,260,,,6.1,14.1,,17.4,53.6,,4/2/2021,21.4,11
4.6,261,0,,7.5,14,,17.1,55.4,,4/2/2021,21.4,11
1.7,262,,,4.2,13.7,,16,56.9,,4/2/2021,19.6,7.4
2.4,263,,,4.6,12.5,,17.4,47.8,,4/2/2021,23.8,7.9
2.5,264,0,,5.3,10.4,,17,49.8,,4/2/2021,22.7,9.5
4,266,0,,7.6,12.9,,17,53.3,,4/2/2021,22.6,9.9
3.9,268,,,6.2,15.7,,18.1,55.3,,4/2/2021,20.6,11.6
1.7,271,,,4.4,6.6,,12.3,56.8,,4/2/2021,18.1,8
1.7,272,,,3.7,5.4,,13.9,55.8,,4/2/2021,20.4,5.8
2.4,273,,,5.5,8.6,,14.7,55.3,,4/2/2021,20.5,9.1
2.9,276,,,4.5,10.3,,13.2,56.8,,4/2/2021,18.3,7.8
3.8,277,,,6.5,10.5,,12.6,71.6,,4/2/2021,16.4,9.7
1.1,278,,,3.3,7.5,,15,60.6,,4/2/2021,21.4,7.2
1,279,0,,2.2,10.4,,15.9,52.8,,4/2/2021,21.5,4.8
3.1,281,,,4.9,11.8,,13.6,66.8,,4/2/2021,17.9,8.5
3.8,283,,,6.4,11.7,,13.5,69.6,,4/2/2021,16.5,10.3
1.8,284,0,,3.9,10.1,,16.1,57,,4/2/2021,21.1,7.2
1.9,285,,,3.8,12.3,,16.7,59.9,,4/2/2021,21.9,7.5
1.5,288,0,,3.2,12.7,,16.4,54.5,,4/2/2021,22.2,6.7
1.4,289,0,,4.3,10.7,,16.5,57.1,,4/2/2021,22.8,7.6
2.8,294,,,5.3,12.9,,16.2,62.5,,4/2/2021,20.6,10
2.1,295,,,4.9,12.5,,16,61.1,,4/2/2021,20.2,7.8
2.1,90,40.5,,5.7,9.2,,10.1,87,,4/3/2021,11.4,9.6
0.8,93,56.6,13.5,3.1,9.6,,12.1,87.5,,4/3/2021,14.7,7.2
2.6,95,43.9,,6.2,8.5,,10.7,91,,4/3/2021,13.4,10.9
1.2,98,49,,3.4,9.1,,12.3,86.9,,4/3/2021,16.6,7
