avgWs,stnId,sumRn,sumRnDur,maxWs,minTa,ddMefs,avgTa,avgRhm,ddMes,tm,maxTa,maxInsWs
4,281,,,8.1,-10.1,,-6.5,30.4,,2/5/2018,-1.5,14.4
4.4,283,,,7.7,-9,,-6,33.4,,2/5/2018,-1,12.8
3.4,284,,,8.5,-11.2,,-7.3,41.5,,2/5/2018,-3.2,15.6
2.1,285,,,6.6,-14.3,,-7,36.8,,2/5/2018,0,11.2
2.2,288,,,6.9,-12.6,,-5.7,32.9,,2/5/2018,0.1,13.1
4.5,289,,,8.4,-9.1,,-5.9,42.1,,2/5/2018,-1.9,13.6
3.6,294,,,7.1,-5.9,,-3.2,29.1,,2/5/2018,1,12.7
1.8,295,,,4.1,-7.2,,-3.8,43.3,,2/5/2018,0.2,7.7
1.6,90,,,3.8,-13.2,,-8.8,28.6,,2/6/2018,-3.5,6.6
1.6,93,,,5.2,-19,,-11.8,49.8,,2/6/2018,-5.4,7.4
1.1,95,,,3.9,-20.4,,-13.6,53.5,,2/6/2018,-7,7.6
2.2,98,,,6.1,-16.2,,-10.9,39.9,,2/6/2018,-4.4,9.7
2.4,99,,,5,-16.7,,-11.8,44.8,,2/6/2018,-6.3,9.3
4.6,100,,,7.4,-19.1,,-15.9,49.6,,2/6/2018,-11,11.7
1.7,101,,,4.5,-17.8,,-11.6,51.3,,2/6/2018,-5.3,7.6
3.7,102,0,12.33,6.7,-9.8,,-8.7,52,,2/6/2018,-7.3,11.2
2.2,104,,,4.5,-12.7,,-7.8,33.9,,2/6/2018,-2.2,7.8
3.7,105,,,6,-10.7,,-7.4,25.8,,2/6/2018,-2.6,9.6
2.7,106,,,5.6,-10.3,,-6,25.8,,2/6/2018,-1.6,9.7
3.1,108,,,4.9,-12.8,,-10.1,36.5,,2/6/2018,-5.8,10
5.6,112,,,7.4,-11.8,,-9.8,43.8,,2/6/2018,-6.7,11.7
1.3,114,,,3.3,-13.5,,-9.1,39.9,,2/6/2018,-5,6.4
4.2,115,26.3,23.5,8.2,-6.8,46.5,-5.5,75.8,106.3,2/6/2018,-3.3,17.7
2.9,119,,,5.2,-12.9,,-9.2,39.3,,2/6/2018,-4.8,8.2
1.7,121,,,4.5,-15.2,,-9.5,43.9,,2/6/2018,-5,8.7
2.2,127,,,5.4,-16.7,,-10.4,41.4,,2/6/2018,-5,9
4,129,0,,7.8,-9.8,,-7.6,49,,2/6/2018,-4.9,11
2.8,130,,,4.2,-11,,-6.8,30.4,,2/6/2018,-0.9,7.6
2.3,131,0,1.58,5.1,-11.6,0.3,-8.7,49.4,0.3,2/6/2018,-5.1,9.7
2.1,133,0.2,0.83,5.2,-13.2,0.6,-8.2,58.1,0.6,2/6/2018,-3.2,10.7
4.8,135,,,8.6,-12.5,,-9.2,47.5,,2/6/2018,-5.3,14.4
2.8,136,,,6.2,-13.8,,-9,34.6,,2/6/2018,-3.6,10.4
2.8,137,,,6.5,-11.6,,-8.3,39.1,,2/6/2018,-4,11.4
4,138,,,7.7,-9.9,,-6.2,36.9,,2/6/2018,-1.9,12.5
3.4,140,0.4,,8.4,-10.3,,-6.8,61.5,,2/6/2018,-2.9,12.7
3.6,143,,,7.2,-10.9,,-6.7,37,,2/6/2018,-2.8,12.7
2.3,146,0.1,1.23,5.8,-10.7,0.2,-6.9,51.4,0.2,2/6/2018,-2.3,11.1
4.2,152,,,7.1,-9.5,,-6.1,29.5,,2/6/2018,-2.2,12.9
1.5,155,,,3.2,-10.2,,-5.7,25.5,,2/6/2018,-0.4,8.7
1.9,156,0.2,8.22,4.3,-9.8,0.7,-6.5,67.6,1.2,2/6/2018,-2.8,9
3.6,159,,,6.1,-8.9,,-5.1,27.6,,2/6/2018,0.5,13.4
3.5,162,,,6.6,-8.4,,-4.7,38.5,,2/6/2018,0.2,9.9
3.7,165,3.8,20.05,7.9,-8.2,6,-5.8,96.8,18.3,2/6/2018,-3.8,11.9
5.2,168,,,11.9,-8.4,,-5.5,47.4,,2/6/2018,-1.1,17.2
9.1,169,2.3,19.08,13.2,-4.9,4,-3.6,96.5,12.3,2/6/2018,-1.8,18.3
3,170,0,,6.7,-7.4,,-4.3,77,,2/6/2018,-2.3,12.5
3.2,172,2.4,,7.3,-9.4,,-6.9,87.9,,2/6/2018,-4.6,9.2
3.2,174,,,7.2,-12.4,,-7.6,61.8,,2/6/2018,-3.5,12.8
2.1,177,0,1.67,5.3,-13.8,,-7.4,48.3,,2/6/2018,-4.3,10.4
5.9,184,5.7,19.37,9,-2.5,8.8,-0.6,74.9,14.4,2/6/2018,0.8,16.6
14.1,185,0.1,,18.9,-1.4,,-0.4,71.9,,2/6/2018,1.4,24.5
2.4,188,12.7,,5.9,-3.2,,-2.2,79,,2/6/2018,-1,10.7
2.2,189,0.5,,4.3,-2.2,,-0.8,61.4,,2/6/2018,2.4,10.5
2.7,192,,,5.1,-10,,-5.3,30.5,,2/6/2018,-1.2,10.2
2.7,201,,,5.4,-13.2,,-9.8,37.8,,2/6/2018,-5.6,10.2
2.2,202,,,4.3,-16.4,,-10.3,42.9,,2/6/2018,-5.3,8.4
2.4,203,,,4.6,-14.2,,-9.4,33.5,,2/6/2018,-4.1,8.2
1.5,211,,,4.7,-19.8,,-13.7,46.8,,2/6/2018,-7.1,7.7
1.4,212,,,4.2,-19.1,,-12.3,49.8,,2/6/2018,-5.6,8.3
1.8,216,,,4.3,-17.3,,-13.6,41.1,,2/6/2018,-9.1,10.3
2.4,217,,,7.4,-15.3,,-11.4,34.3,,2/6/2018,-6.7,11.3
2.1,221,,,5.6,-19.3,,-12.6,48.3,,2/6/2018,-6.2,8.9
2.5,226,0,,6.2,-16.7,,-9.8,53.1,,2/6/2018,-4.5,10.8
2.3,232,0,,5.8,-13.1,,-9.2,51,,2/6/2018,-5.1,10.7
2.1,235,0,,4.5,-10.3,,-7.1,55.5,,2/6/2018,-3.5,9.8
2.3,236,,,6.2,-15.2,,-7.8,53.4,,2/6/2018,-3.1,10
1.9,238,,,4.3,-16,,-9.3,52,,2/6/2018,-4,9.5
1.9,243,0,,5.4,-9.4,,-6.7,65.4,,2/6/2018,-3.9,9.3
1.7,244,0.1,,4.6,-15.9,,-9.2,57.3,,2/6/2018,-4.6,9.4
1.8,245,1.6,,6.7,-11.3,,-7.6,71.1,,2/6/2018,-4.8,10.8
1.7,247,,,5.2,-13.7,,-8.1,48.3,,2/6/2018,-3.7,10.6
3.2,248,,,7.4,-13.2,,-9.6,48.5,,2/6/2018,-5.7,11.2
2,251,0.5,,5.5,-9.6,,-7.3,72.5,,2/6/2018,-4.7,9.3
2.4,252,2,,5.9,-10.8,,-7.9,82.5,,2/6/2018,-5.1,10.5
3.2,253,,,5.8,-12.3,,-7.7,31.9,,2/6/2018,-1.9,9.7
2.3,254,0,,7,-14.4,,-8.4,68.6,,2/6/2018,-4.3,12.8
2.3,255,,,5,-10.3,,-5.5,30.4,,2/6/2018,0.1,9.2
2.7,257,,,5.6,-10.3,,-5.1,33.6,,2/6/2018,-0.4,11.5
2.3,258,,,7.5,-11,,-5.9,61,,2/6/2018,-1.4,11.8
2.7,259,0.4,,6.4,-9.8,,-5.6,72.4,,2/6/2018,-2.2,10.6
2.1,260,0,,6.1,-11.8,,-6.3,71.6,,2/6/2018,-2.4,12.3
1.7,261,0.2,,3.7,-12,,-7,78.6,,2/6/2018,-4.1,9.2
2.4,262,,,6.1,-11.5,,-6,61.4,,2/6/2018,-1.9,12.3
2.7,263,,,7.4,-12.9,,-5.8,37.1,,2/6/2018,0.6,9.3
2.6,264,,,5.9,-14.2,,-7.2,52.3,,2/6/2018,-2.8,10.9
3,266,,,7.7,-9.8,,-6.2,51.1,,2/6/2018,-1.5,10.9
3.5,268,1.5,,5.6,-6.8,,-4,76.3,,2/6/2018,-2.6,9.4
1.7,271,,,4.3,-18.4,,-12.5,42.4,,2/6/2018,-5.3,8.3
5.5,272,,,8.7,-13,,-9.9,33.9,,2/6/2018,-6,10.6
3.4,273,,,6,-12.7,,-9.1,33.5,,2/6/2018,-4.2,12.2
3.1,276,,,7,-14.3,,-9.2,34.4,,2/6/2018,-4.6,8.9
4.5,277,,,9.6,-11,,-7.3,25,,2/6/2018,-2.7,18
2.2,278,,,5.8,-18.3,,-10,41.1,,2/6/2018,-2.4,10.6
2,279,,,4.1,-9.5,,-6.3,40.6,,2/6/2018,-2.5,8.9
3.8,281,,,7,-11,,-7.4,33.8,,2/6/2018,-2.3,12.5
3.8,283,,,7.1,-10.6,,-6.5,36.5,,2/6/2018,-2,13.3
3.6,284,,,8,-12.7,,-7.7,40.8,,2/6/2018,-3.2,13.8
1.8,285,,,4,-12.3,,-6.8,30.4,,2/6/2018,-1.1,8.7
1.3,288,,,3.9,-13.7,,-7.4,38,,2/6/2018,-0.8,7.5
4,289,,,7.1,-11.7,,-6.4,40.8,,2/6/2018,-3.1,11.1
3.1,294,,,5.2,-7,,-4.1,28.6,,2/6/2018,0.5,9.2
1.5,295,,,3.8,-8.9,,-4.9,42.5,,2/6/2018,-1.2,6.4
1.9,90,,,3.8,-11.3,,-5.2,26.8,,2/7/2018,0.2,6
1,93,,,3.4,-19.2,,-11.2,51.5,,2/7/2018,-2.3,5.5
0.8,95,,,3.2,-21.1,,-12.6,53.8,,2/7/2018,-4.4,6
0.9,98,,,2.9,-16.9,,-9.9,41.1,,2/7/2018,-1.3,5.6
0.9,99,,,2.7,-20.6,,-11.6,54.8,,2/7/2018,-2.2,7
3.2,100,,,7,-23.4,,-14.1,47.4,,2/7/2018,-5.9,10.1
0.9,101,,,2.8,-17.8,,-10.6,54.5,,2/7/2018,-2.1,5.2
2.1,102,,,3.6,-9.1,,-6.4,59.6,,2/7/2018,-2.3,5.1
2,104,,,3.7,-11.9,,-5.4,31.4,,2/7/2018,0.8,7
3.4,105,,,6.1,-10.2,,-4.6,22,,2/7/2018,1.7,10.2
2.1,106,,,4.8,-9.7,,-3.3,27.5,,2/7/2018,1.3,9.2
1.5,108,,,3.3,-13.4,,-8,39.8,,2/7/2018,-1.6,6.9
2,112,,,4.3,-11.9,,-7.1,49.5,,2/7/2018,-2.7,6.3
0.7,114,,,2.5,-15.5,,-8.9,42.8,,2/7/2018,-2.9,5.5
4.1,115,35.5,13.75,12.1,-5.1,56.5,-3.6,75,162.8,2/7/2018,-0.4,20.5
1.4,119,,,3.6,-14.6,,-7.9,49.6,,2/7/2018,-1.2,5.5
0.7,121,,,3.4,-17.3,,-9.4,49.5,,2/7/2018,-1.8,6.7
1,127,,,2.8,-17.4,,-10.1,44.4,,2/7/2018,-2.1,5.1
1.3,129,,,4.5,-15.3,,-8,59.1,,2/7/2018,-0.9,7.8
2.5,130,,,3.7,-9.9,,-4.7,33,,2/7/2018,0.2,6.8
1.4,131,,,3.6,-13.9,,-7.6,46.9,0.3,2/7/2018,-2.1,7.2
1.1,133,0,0.95,2.8,-13.9,,-7.3,55.6,0.6,2/7/2018,0,5.4
3.5,135,,,7.5,-14,,-8.4,39.9,,2/7/2018,-2.3,11.4
1.6,136,,,4.9,-15,,-7.7,39.3,,2/7/2018,-0.2,7.6
2.3,137,,,4.5,-13.2,,-7.2,33.5,,2/7/2018,-0.7,8.4
3.2,138,,,5.1,-10.3,,-4.3,35.3,,2/7/2018,1.8,8.9
1.6,140,0,,3.9,-13.6,,-6.3,64.6,,2/7/2018,-0.6,5.8
2.8,143,,,4.7,-10.9,,-5.3,31.9,,2/7/2018,0.7,8.2
1.5,146,,,3,-11.6,,-5.8,54.6,0.2,2/7/2018,-0.1,6.2
2.6,152,,,4.7,-10.9,,-4.4,28.6,,2/7/2018,1.8,7.5
1.8,155,,,4.6,-10,,-4.6,33.1,,2/7/2018,1.2,8.8
1.5,156,0.2,0.93,3.6,-10,0.5,-4.2,55.5,0.9,2/7/2018,1.4,6.1
3,159,,,8.9,-9.6,,-3.5,31.4,,2/7/2018,3.1,15.6
2.2,162,,,4.5,-8.2,,-3.3,44,,2/7/2018,2.1,7.3
2.5,165,0.2,5.52,7,-9.2,0.5,-4.1,79.4,17.3,2/7/2018,-0.3,10.3
4.6,168,,,9,-7.4,,-2.5,41.4,,2/7/2018,3.3,14.5
3.4,169,1.3,10.48,10.6,-3.8,2.4,-1.8,93.1,10.4,2/7/2018,0.7,14.1
2.1,170,0,,5.4,-7.6,,-2.1,69.3,,2/7/2018,2.6,7.7
1.8,172,0,,6.5,-14.9,,-7.1,76.3,,2/7/2018,-0.7,7.7
2.9,174,,,5.5,-10.3,,-5.4,56.1,,2/7/2018,1.1,9.2
0.9,177,,,3.6,-15.6,,-8.3,61.4,,2/7/2018,-0.5,6.3
3.1,184,1.7,14.1,6.6,-1.3,0.5,0.6,77.4,14.3,2/7/2018,1.9,11.5
6.2,185,0,,13.5,-1.1,,1.6,66.4,,2/7/2018,4.9,18
2.1,188,0.2,,4,-3.5,,-0.2,74.1,,2/7/2018,2.4,7.9
1.4,189,0,,3.9,-2.6,,1.1,63,,2/7/2018,5.8,7.4
0.9,192,,,2.9,-14.3,,-6.1,43.9,,2/7/2018,2.9,6.1
1.7,201,,,4.2,-16.1,,-8.8,52.9,,2/7/2018,-2.8,7.4
1.3,202,,,3.4,-17.1,,-9.7,43.4,,2/7/2018,-2.5,6
1.3,203,,,3.3,-17.6,,-9,41.3,,2/7/2018,-1,5.6
1.2,211,,,4.2,-20.3,,-12.8,50.3,,2/7/2018,-4.1,6.8
0.8,212,,,2.6,-19.5,,-11.6,53.1,,2/7/2018,-3,8.5
1.3,216,,,4.5,-18.9,,-11.3,41.3,,2/7/2018,-4.6,10.6
1.3,217,,,3.7,-18.7,,-11.4,44.8,,2/7/2018,-2.8,6.4
1.4,221,,,4.5,-19.9,,-12.1,52.3,,2/7/2018,-3,7.1
1.2,226,,,4.3,-18,,-9.9,54.5,,2/7/2018,-1.7,6.6
1.2,232,,,4.3,-19,,-9.9,59.3,,2/7/2018,-1.9,7
1,235,,,2.9,-13,,-6.9,67.4,,2/7/2018,0,4.8
1,236,,,2.9,-15.1,,-7.1,57.1,,2/7/2018,1.2,6.1
1.1,238,0,,2.6,-16,,-8.4,52.1,,2/7/2018,-0.6,5
1.2,243,,,2.9,-14.6,,-7,66.8,,2/7/2018,-0.4,4.5
1,244,0,,3,-18.3,,-8.6,63.1,,2/7/2018,0.4,6.1
0.9,245,0,,2.8,-14.7,,-7.6,70.9,,2/7/2018,-1.2,4.2
1.3,247,0.4,,2.5,-15.3,,-7,51.6,,2/7/2018,1,5.4
2.1,248,,,5.2,-16.5,,-9.2,53.4,,2/7/2018,-1.1,8
1.5,251,0.5,,3.7,-15.6,,-7.2,66.6,,2/7/2018,-1.1,6.7
1.4,252,0.1,,4.7,-14.1,,,,,2/7/2018,-2.1,8.6
2.4,253,,,6,-12.4,,-4.8,34.5,,2/7/2018,2.7,9.4
1.3,254,0,,4.5,-15.6,,-7,66.3,,2/7/2018,0,9.2
1.7,255,,,4.2,-10.3,,-4.4,34.6,,2/7/2018,1.9,8.4
1.5,257,,,4.4,-10.9,,-4.5,37.9,,2/7/2018,2.8,6.6
1.9,258,,,5.1,-9.3,,-3.7,56.4,,2/7/2018,2.8,8.7
2.4,259,0.1,,4.7,-9.6,,-3.7,64.1,,2/7/2018,1.9,11.7
1.8,260,0,,5.3,-9,,-4.1,65,,2/7/2018,2.3,8.5
1.6,261,0,,4.3,-12.1,,-5.2,70.9,,2/7/2018,0.6,6.8
1.9,262,0,,6.2,-10.7,,-3.7,59,,2/7/2018,2.4,9.6
0.9,263,,,3.1,-13.7,,-6,48.4,,2/7/2018,3.6,3.6
2.3,264,,,6.6,-13.5,,-5.9,50.3,,2/7/2018,0.7,10.2
2.6,266,,,6.4,-8.6,,-3.3,43.9,,2/7/2018,2.3,8.9
2,268,0.5,,5.6,-8.3,,-3.7,75.4,,2/7/2018,0.6,9.5
1.4,271,,,4.3,-20.9,,-11.7,45.9,,2/7/2018,-1.5,8.3
3.7,272,,,7.7,-16.9,,-8.4,32.5,,2/7/2018,-2.7,9.9
2.2,273,0,,4.4,-13.9,,-7.5,30.4,,2/7/2018,-0.8,8.3
1.3,276,,,4.8,-18.1,,-9.7,44.9,,2/7/2018,-1,6.1
4.1,277,,,7.6,-10.5,,-5.2,23.8,,2/7/2018,0.5,12.4
1.2,278,,,3.7,-18.5,,-9.4,42,,2/7/2018,0.9,7.1
1.6,279,0,,3.2,-11.3,,-5.8,36.9,,2/7/2018,0.3,6.6
2.4,281,,,4.8,-13,,-5.6,28.8,,2/7/2018,1.1,8.2
3.3,283,,,6.5,-10.7,,-4.9,32,,2/7/2018,1.5,11
1.4,284,,,3.6,-14.4,,-6.8,43.1,,2/7/2018,1.7,5.9
0.8,285,,,2.7,-15.2,,-6.6,43.1,,2/7/2018,3.6,5.8
0.7,288,,,2.7,-12.7,,-6,38.4,,2/7/2018,2.5,4.7
2.4,289,,,6.8,-10.6,,-4.3,33.8,,2/7/2018,2.1,11.7
1.4,294,,,3.8,-8.1,,-3.5,39.3,,2/7/2018,2.7,6.8
1,295,,,2.9,-9.2,,-3,44,,2/7/2018,3,4.5
1.9,90,,,5.2,-7.4,,-1.4,23,,2/8/2018,3.5,8.6
1.1,93,,,4,-17.6,,-8.2,53.3,,2/8/2018,1.5,6.2
0.8,95,,,3.9,-18.5,,-9.5,53.6,,2/8/2018,0.2,6.9
1.1,98,,,3.8,-14.3,,-6.2,44.4,,2/8/2018,2.8,6.1
0.9,99,,,3.2,-17.2,,-8.7,56.3,,2/8/2018,1.1,5
4,100,,,7.8,-17.8,,-8.9,37,,2/8/2018,-2.6,11.9
1,101,,,3.3,-15.9,,-7.6,53.8,,2/8/2018,1.8,5.6
2.6,102,,,5.4,-7.2,,-3.5,64.8,,2/8/2018,-0.4,6.8
1.9,104,,,3.6,-6.4,,-1.3,30.3,,2/8/2018,3.5,6.5
3.4,105,,,6.2,-5.3,,-0.1,20.5,,2/8/2018,5.5,9.8
1.8,106,,,4.4,-5.2,,0.1,25,,2/8/2018,5.6,10.8
1.2,108,,,3,-9.7,,-4.4,43.3,,2/8/2018,2,5.8
1.5,112,,,3.7,-7.9,,-4.4,61.9,,2/8/2018,0,4.9
0.4,114,,,2.2,-13.3,,-5.8,40.9,,2/8/2018,2.2,4.6
3.7,115,,,6.8,-3.5,,-0.9,52.6,156,2/8/2018,2.7,10.2
0.8,119,,,2.5,-11.2,,-4.6,56,,2/8/2018,3.4,4.2
0.6,121,,,3.5,-15.5,,-6.6,46.5,,2/8/2018,2.9,5.6
0.7,127,,,2.2,-15.4,,-7.4,47.1,,2/8/2018,2.8,3.3
1.4,129,,,3.2,-11.2,,-3.8,49.3,,2/8/2018,3.3,5.2
2.6,130,,,4.4,-5.9,,-1,29.8,,2/8/2018,5,6.5
1,131,,,1.9,-10.8,,-3.8,45.5,,2/8/2018,3.3,3.3
1,133,,,2.4,-11.2,,-3.8,51.9,,2/8/2018,4.5,4.1
1.5,135,,,4.5,-14.6,,-5.4,43.4,,2/8/2018,3.8,7.5
0.9,136,,,3.7,-14.9,,-5.7,43,,2/8/2018,4,6.9
1.1,137,,,3.2,-12.5,,-4.6,40.8,,2/8/2018,5.2,5.8
2.5,138,,,4.1,-5.6,,-0.3,33,,2/8/2018,5.9,7.1
1.5,140,,,3.7,-9.1,,-2.5,53.3,,2/8/2018,5.4,5.3
0.8,143,,,2.4,-10.4,,-3.1,35.8,,2/8/2018,5.3,4.4
1.4,146,,,2.7,-9.1,,-2,46.1,,2/8/2018,5.8,4.6
2.1,152,,,4,-5.8,,-0.1,30.8,,2/8/2018,6.1,6.3
1.4,155,,,4,-7,,-1.2,33.4,,2/8/2018,5.5,6.2
1.1,156,,,3.5,-7.2,,-0.2,42.9,,2/8/2018,7.9,5
2.3,159,,,5.5,-4.5,,0.8,32,,2/8/2018,6.8,9.5
1.7,162,,,3.9,-5.4,,0.4,46.1,,2/8/2018,6.6,6.6
2.4,165,,,4.5,-5.4,,-1.1,67.6,8.7,2/8/2018,3.6,6.7
2.7,168,,,6.9,-4.2,,0.5,43.1,,2/8/2018,5.3,8.6
4,169,0.4,4.05,7,-2.1,1,0.7,74.4,5,2/8/2018,2.5,9.4
1.7,170,,,4.5,-5.5,,1.6,59.8,,2/8/2018,6.6,6
1.2,172,,,2.6,-13.5,,-4.1,72.3,,2/8/2018,3.7,3.3
1,174,,,3.7,-12.5,,-3.8,53.8,,2/8/2018,6,5.6
0.9,177,,,2.8,-13.1,,-5.4,62.8,,2/8/2018,3,4.6
2,184,3.1,6.05,4.2,-0.7,5.4,2.5,77.4,13,2/8/2018,6.8,7.3
3.9,185,3.5,,13,0.2,,4.2,73.3,,2/8/2018,8,16.8
2.2,188,13.1,,4.6,-3,,1.4,84,,2/8/2018,5.9,8.6
1.5,189,5.5,,2.8,-0.4,,3.3,73.9,,2/8/2018,7.5,4.8
0.7,192,,,3,-12.7,,-3.7,44,,2/8/2018,6.7,4.8
1.4,201,,,4.1,-13.1,,-6.4,57.5,,2/8/2018,0.4,6.1
0.8,202,,,2.5,-15.3,,-7,49.6,,2/8/2018,1.8,6.9
0.8,203,,,2.4,-15.5,,-6.6,46.9,,2/8/2018,2.6,3.9
1.3,211,,,4.9,-18.1,,-9.3,47.1,,2/8/2018,0.5,8.7
0.7,212,,,2.7,-17.3,,-8.4,53.5,,2/8/2018,2.5,4.6
1.7,216,,,4.4,-14.2,,-5.7,35.9,,2/8/2018,-0.6,9.7
1,217,,,3.3,-16.7,,-8,42.4,,2/8/2018,1.5,7.5
1,221,,,4,-17.9,,-9,50.1,,2/8/2018,1.4,6.6
0.7,226,,,2.6,-15.9,,-6.8,54.3,,2/8/2018,4.8,4.4
0.8,232,,,2.9,-14.6,,-5.8,55.3,,2/8/2018,3.2,4.5
1.1,235,,,3.1,-10,,-2.7,47.6,,2/8/2018,4.4,5.3
1,236,,,3.1,-12.1,,-4.4,53.9,,2/8/2018,5.6,5.4
0.7,238,,,1.8,-14.8,,-6.1,53.6,,2/8/2018,5.1,4.4
1.1,243,,,3.1,-12.6,,-3.9,65.9,,2/8/2018,5.2,5
0.7,244,,,2.2,-15.4,,-5.1,55.3,,2/8/2018,7,4.1
1.1,245,,,3.3,-12,,-4,62.6,,2/8/2018,4.2,5
1.3,247,,,2.4,-13,,-3.7,42.4,,2/8/2018,6.7,4.5
0.8,248,,,3.2,-16,,-6.5,53.3,,2/8/2018,5.4,6.1
1.1,251,,,2.5,-10.8,,-3.6,62.3,,2/8/2018,3.9,4.6
1.5,252,,,4.1,-12.7,,-4.8,65.4,,2/8/2018,4.3,5.1
2.3,253,,,5.1,-5.2,,0.6,36.6,,2/8/2018,8.8,6.9
0.7,254,,,2.6,-13.1,,-4,59,,2/8/2018,7.8,4
1,255,,,3.9,-7.6,,-1,32.5,,2/8/2018,6.1,7.1
1.4,257,,,3.7,-8.9,,-1.6,45,,2/8/2018,7.3,5.6
1,258,,,2.3,-9.9,,-1.7,49.9,,2/8/2018,5.6,5
1.5,259,,,3.7,-8.5,,-0.5,53.8,,2/8/2018,7.1,5.3
0.9,260,,,4.2,-11.1,,-1.9,58.8,,2/8/2018,6.7,6
1.6,261,,,4.3,-9.6,,-0.2,52.8,,2/8/2018,7,5.7
0.7,262,,,3,-10,,-1.7,57,,2/8/2018,5.9,5.2
0.7,263,,,2.2,-12.8,,-4.4,47,,2/8/2018,6.3,3.2
0.4,264,,,2.8,-14.3,,-5.3,58.5,,2/8/2018,7,4.8
1,266,,,3.3,-6.8,,-0.5,42,,2/8/2018,5.8,4.8
1.4,268,,,3.6,-6.6,,1.4,55.3,,2/8/2018,6.9,5.8
1.2,271,,,4.5,-18.5,,-8.9,45.8,,2/8/2018,2.4,8.1
2,272,,,6,-15.8,,-6.2,38.3,,2/8/2018,2.9,8.4
1.6,273,,,3.7,-13.4,,-5,32.5,,2/8/2018,4.3,5.9
0.8,276,,,4.2,-17.4,,-7.7,45,,2/8/2018,3.5,5.3
2.9,277,,,5.7,-6.3,,-1.6,21.9,,2/8/2018,5.2,9.9
0.7,278,,,2.6,-16.7,,-7.1,41.4,,2/8/2018,5.6,4.6
0.6,279,,,1.5,-11.2,,-4,45.1,,2/8/2018,4.6,2.9
1.1,281,,,2.8,-12.8,,-4.4,35.6,,2/8/2018,5.4,5.1
2,283,,,5,-11.3,,-3.3,42.3,,2/8/2018,6.5,7.1
0.9,284,,,3.8,-14.6,,-5.1,48,,2/8/2018,6.1,5.7
0.7,285,,,2.1,-13.5,,-4.8,41.8,,2/8/2018,6.7,4.2
0.5,288,,,2.3,-11.9,,-3.4,36.9,,2/8/2018,7,3.6
0.5,289,,,2.4,-12.7,,-3.8,45.4,,2/8/2018,7.2,6.4
0.5,294,,,2.3,-7,,-0.5,39.4,,2/8/2018,6.8,4.4
0.8,295,,,1.6,-6.9,,-0.8,42.6,,2/8/2018,6,2.8
1.4,90,,,3.9,-4.1,,2.9,40.6,,2/9/2018,8.6,8.5
0.7,93,,,1.7,-12.7,,-4.7,59.8,,2/9/2018,4.1,2.8
1,95,,,4,-15,,-3.2,55.6,,2/9/2018,4.7,7.1
1.3,98,,,4.2,-9.9,,-1.3,46.9,,2/9/2018,8.2,7.3
1.2,99,,,4,-12.6,,-2.9,57.1,,2/9/2018,6.6,7.3
5.2,100,,,8.2,-10.4,,-3.4,57.1,,2/9/2018,1.7,14.3
0.7,101,,,2.8,-11,,-4.3,59.8,,2/9/2018,3.3,5.2
5.3,102,,,7.6,-3.2,,0.5,77.9,,2/9/2018,3.4,10.6
2.1,104,,,5,-3.9,,3.2,44.1,,2/9/2018,8.8,9.2
2.2,105,,,4.8,-2.9,,3.6,33.9,,2/9/2018,9.4,10
1.3,106,,,2.6,-2.9,,3.8,44.3,,2/9/2018,8.7,5.6
1.1,108,,,3,-5.3,,0.4,43.9,,2/9/2018,6.1,5.9
2.1,112,,,3.8,-4.7,,0.7,54.3,,2/9/2018,5.7,6.6
0.3,114,,,1.8,-7.7,,-2,49,,2/9/2018,4.9,3.4
5.6,115,,,8.9,0.1,,3.8,62.3,140.6,2/9/2018,6.2,14.6
1.1,119,,,3.2,-6.9,,0.5,49.4,,2/9/2018,6.2,5.4
0.7,121,,,4,-10.7,,-2.1,56.5,,2/9/2018,6.6,6.5
0.8,127,,,3.3,-10.2,,-1.8,50.1,,2/9/2018,7.4,4.9
1.4,129,,,4.2,-6.6,,0.4,60.4,,2/9/2018,6.8,6.6
2.1,130,,,4.4,-3.9,,5,38.1,,2/9/2018,10.7,7.2
1.1,131,,,3.4,-6.1,,0.9,48.9,,2/9/2018,7.7,6.8
1,133,,,3.2,-5.7,,1.4,57.8,,2/9/2018,9,7
1.7,135,,,4.3,-9.3,,0.8,48,,2/9/2018,8.8,6.9
1,136,,,3.7,-9.8,,-0.1,46,,2/9/2018,8.7,6.1
1.3,137,,,4.5,-8.5,,1.3,42.9,,2/9/2018,9.7,8.2
1.6,138,,,4.4,-2.4,,5.3,43.4,,2/9/2018,13,7.8
1.3,140,,,4.2,-2.5,,2.2,58.5,,2/9/2018,7.5,6.2
1,143,,,2.6,-6.5,,2.3,42.3,,2/9/2018,10.6,4.9
1.5,146,,,4.4,-2.6,,3.1,53.1,,2/9/2018,8.9,7.8
2,152,0.2,0.93,7.3,-2.5,,5.4,48.8,,2/9/2018,12,11.9
1.4,155,0,0.08,4.7,-2.3,,4.3,48.5,,2/9/2018,11,10.1
1.2,156,,,6.3,-1,,3.8,55.8,,2/9/2018,9.2,9.4
2.8,159,0.2,1.33,6.4,0,,6.1,57.3,,2/9/2018,10.9,12.3
2.3,162,0,,5.2,0.4,,5.8,61.4,,2/9/2018,10,8.3
1.3,165,,,3.1,-0.3,,3.4,75.6,2,2/9/2018,7.2,4.8
2.9,168,,,6.5,1.6,,5.4,58.8,,2/9/2018,9.8,8.3
